ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Battie, Tony ORL",66,66,23.9,13.4,102.6,104.2,0.513,0.489,21.4,0.3,7.4,19.3,13.5,3.60%,1.00%,1.50%,13.40%
"Williams, Shelden ATL",81,31,18.7,15.9,100,104.5,0.518,0.458,39.5,1.1,10.3,24.5,17.3,4.80%,1.80%,2.00%,18.30%
"Haslem, Udonis MIA",79,79,31.4,17.5,105.7,104.6,0.523,0.492,28.3,0.6,9.2,21.6,15.5,6.60%,1.10%,0.80%,12.00%
"Garbajosa, Jorge TOR",67,60,28.5,15.2,101.3,104.7,0.503,0.482,14.7,36.5,2.9,17.5,10.2,10.10%,2.10%,0.60%,10.20%
"Perkins, Kendrick BOS",72,53,21.9,12.2,93.6,104.8,0.518,0.491,37.2,1.1,8.4,20.1,14.1,9.40%,0.80%,4.70%,26.50%
"Lee, David NY",58,12,29.8,14.9,126.6,105.2,0.652,0.6,43.3,0,13.6,27.6,20.7,10.20%,1.50%,1.10%,16.20%
"World Peace, Metta SAC",70,65,37.7,23.3,107.7,105.3,0.538,0.485,39.9,25,4.4,16,10.1,15.60%,2.90%,1.30%,10.70%
"Tinsley, Jamaal IND",72,72,31.2,23.9,98.4,105.3,0.465,0.424,26.9,21.7,3,9.5,6.2,38.50%,2.70%,0.80%,16.70%
"Iguodala, Andre PHI",76,76,40.3,22.6,107.5,105.4,0.562,0.471,55.6,15.6,3,14,8.5,23.80%,2.60%,0.80%,17.50%
"Turkoglu, Hedo ORL",73,73,31.1,21.7,105.9,105.5,0.528,0.485,26.6,34.1,3.2,12.5,8,17.90%,1.60%,0.60%,13.50%
"Smith, Craig MIN",82,5,18.7,18.7,110.1,105.6,0.558,0.531,40.2,1.3,11.9,20.3,16.2,5.40%,1.80%,0.90%,12.00%
"Thomas, Tim LAC",76,24,27,20.1,104.7,105.7,0.532,0.508,19.9,49.2,3.7,18.2,11,14.20%,1.40%,1.10%,11.90%
"Hill, Grant ORL",65,64,30.9,21.8,109.1,105.8,0.582,0.52,49.1,1.8,3.3,11,7.3,12.30%,1.60%,1.00%,15.20%
"Walker, Antoine MIA",78,15,23.3,22.3,88.5,105.8,0.462,0.46,15.7,45.7,6.1,15.7,11,12.10%,1.40%,0.70%,16.50%
"Stackhouse, Jerry DAL",67,8,24.1,25,107.6,105.8,0.537,0.476,32.9,24.8,3,7.7,5.4,19.70%,1.70%,0.50%,13.50%
"Najera, Eduardo DEN",75,36,22.1,12,121.9,105.9,0.609,0.578,34.7,3.4,9,12,10.5,5.70%,2.20%,1.10%,12.10%
"Moore, Mikki NJ",79,55,26.4,16.2,115.1,106,0.637,0.609,46.4,0.2,8.3,14.5,11.4,6.10%,1.20%,2.30%,15.60%
"Maggette, Corey LAC",75,31,30.5,26,110.5,106,0.583,0.462,78.3,8,4.7,18.2,11.5,15.90%,1.50%,0.50%,15.60%
"Paul, Chris NO",64,64,36.8,23.1,115.5,106,0.537,0.466,41,16.4,2.6,11.3,6.9,41.30%,2.70%,0.10%,13.50%
"Billups, Chauncey DET",70,70,36.2,21.5,123.1,106.1,0.591,0.494,53.6,38.8,1.1,10,5.6,32.90%,1.80%,0.50%,12.20%
"Terry, Jason DAL",81,80,35.1,21.3,118.9,106.1,0.587,0.56,18.7,34.8,1.8,7.9,4.9,25.50%,1.50%,0.50%,11.70%
"West, David NO",52,52,36.5,23.8,109.7,106.1,0.532,0.481,28.7,3.2,7.5,18.5,12.9,10.90%,1.20%,1.60%,9.90%
"Bargnani, Andrea TOR",65,2,25.1,22.6,98.8,106.2,0.546,0.507,22.7,42.9,3.7,14.8,9.2,5.10%,1.00%,2.50%,13.50%
"Nachbar, Bostjan NJ",76,1,20.2,19.3,113,106.2,0.614,0.57,33.1,53.5,2.1,17.3,9.7,6.80%,1.00%,1.30%,10.80%
"Peterson, Morris TOR",71,12,21.3,19.1,105.8,106.2,0.555,0.532,23.8,57.1,2.5,16.1,9.2,5.00%,1.50%,0.60%,8.50%
"Bynum, Andrew LAL",82,53,21.9,16.3,110.4,106.3,0.593,0.558,48.3,0.7,9.2,22.3,15.8,8.20%,0.30%,5.40%,17.60%
"Ross, Quinton LAC",81,43,21,12.2,109.5,106.4,0.508,0.47,23,2.6,4.3,9.1,6.7,8.10%,2.20%,1.50%,7.30%
"Pachulia, Zaza ATL",72,47,28.1,21.3,108,106.4,0.562,0.474,60.7,0.2,11.7,18.1,14.9,9.20%,2.00%,1.40%,17.20%
"Davis, Baron GS",63,62,35.3,26.5,109.1,106.5,0.53,0.48,35.8,27.2,2.5,11.3,6.8,36.90%,2.90%,1.00%,13.90%
"Ford, T.J. TOR",75,71,29.9,26.1,103.1,106.5,0.508,0.447,32.5,7.6,2.7,9.7,6.2,44.80%,2.30%,0.30%,18.30%
"Collins, Jason NJ",80,78,23.1,7.1,82.9,106.5,0.408,0.364,84.1,1.3,5.8,14.4,10.1,3.50%,1.10%,1.60%,26.10%
"Nelson, Jameer ORL",77,77,30.3,23,102.8,106.6,0.514,0.467,25.3,22.2,2.7,9.6,6.2,25.00%,1.70%,0.20%,15.90%
"Barnes, Matt GS",76,23,23.9,18.5,107.3,106.6,0.547,0.522,19.6,46.2,5.4,16,10.6,12.80%,1.90%,1.70%,13.30%
"Carter, Vince NJ",82,82,38.1,30.8,111.1,106.9,0.559,0.503,36,27.3,4.3,14.2,9.3,25.10%,1.40%,0.80%,10.50%
"Livingston, Shaun LAC",54,31,29.8,17.4,102.6,106.9,0.503,0.469,25.8,3.6,4.2,9.4,6.8,28.30%,1.90%,1.40%,17.80%
"Prince, Tayshaun DET",82,82,36.6,18.9,113.1,107,0.534,0.501,22.5,21.1,5.7,11.3,8.5,12.90%,0.90%,1.40%,8.20%
"Miller, Brad SAC",63,56,28.3,16.8,103.1,107.2,0.508,0.459,30.2,6.7,5.1,21.7,13.2,20.40%,1.10%,1.70%,16.20%
"Odom, Lamar LAL",56,56,39.3,19.8,107.4,107.3,0.552,0.508,41.6,26.7,5.5,23.5,14.5,19.50%,1.20%,1.10%,16.80%
"Jaric, Marko MIN",70,13,22.2,13.5,98.6,107.3,0.51,0.468,27.1,26.2,4.3,9.7,7.1,14.10%,2.50%,0.80%,19.50%
"Hunter, Steven PHI",70,41,22.9,13.2,108.4,107.3,0.573,0.577,46.3,0,8.6,16.5,12.5,2.60%,0.40%,3.70%,14.20%
"Granger, Danny IND",82,57,34,18.2,111.2,107.3,0.573,0.522,33.9,33.2,4.6,11.3,7.9,7.00%,1.20%,1.70%,11.90%
"Calderon, Jose TOR",77,11,21,19.5,117.1,107.5,0.588,0.546,28.3,14.9,1.5,8.3,4.9,39.70%,2.00%,0.20%,16.20%
"Pierce, Paul BOS",47,46,37,30.7,110,107.5,0.571,0.502,47.3,32.4,2.6,16.8,9.5,22.10%,1.40%,0.60%,12.90%
"Outlaw, Travis POR",67,1,22.9,21.8,102.6,107.6,0.499,0.443,31.9,6.5,5.2,12.6,8.8,6.10%,2.20%,3.90%,9.30%
"Brown, Devin NO",58,49,28.7,19.6,108.5,107.7,0.538,0.493,27.9,40.9,3.7,13.9,8.7,14.80%,1.40%,0.40%,12.70%
"Magloire, Jamaal POR",81,23,21,17.3,96,107.8,0.527,0.504,61.3,0,10.8,25.3,17.9,2.90%,0.70%,3.10%,20.50%
"Hamilton, Richard DET",75,75,36.8,25.9,111.5,107.8,0.551,0.486,34.4,11,3.2,8.9,6.1,19.00%,1.20%,0.40%,10.60%
"Parker, Anthony TOR",73,73,33.4,15.7,117.5,107.8,0.597,0.561,23,38,2.9,10.9,6.8,9.90%,1.60%,0.30%,8.60%
"Anthony, Carmelo DEN",65,65,38.2,33.4,108.7,108,0.552,0.489,39.1,10.3,6.6,11.1,8.9,19.20%,1.50%,0.70%,12.10%
"Okur, Mehmet UTA",80,80,33.3,22.8,116.6,108,0.571,0.523,36.5,31.7,7.3,19.1,13.2,9.90%,0.70%,1.20%,9.20%
"Blount, Mark MIN",82,81,31,19.8,100.1,108,0.546,0.514,23.2,3.7,6.6,16.9,11.9,4.50%,0.90%,1.80%,14.70%
"Frye, Channing NY",72,59,26.3,20,95,108.1,0.464,0.435,15.7,2.6,5.8,18.9,12.4,6.20%,1.00%,1.80%,12.00%
"Abdur-Rahim, Shareef SAC",80,45,25.2,19.5,102.7,108.1,0.524,0.476,35.8,3.1,7,16.4,11.6,9.20%,1.30%,1.50%,13.30%
"Mobley, Cuttino LAC",78,73,36.4,18.4,105.3,108.1,0.546,0.497,27.1,27.9,2.2,9,5.6,11.70%,1.70%,0.70%,12.80%
"Payton, Gary MIA",68,28,22.1,14.4,98.5,108.2,0.458,0.437,15.6,33.6,1.4,8.7,5.2,20.90%,1.50%,0.20%,14.40%
"Harpring, Matt UTA",77,2,25.5,20.8,110.8,108.2,0.564,0.501,47.1,5.9,7.3,14.6,10.9,8.20%,1.40%,0.50%,13.00%
"Pargo, Jannero NO",82,7,20.8,23.2,100.4,108.2,0.504,0.467,17.6,30.2,1.3,11.1,6.1,20.50%,1.70%,0.20%,14.10%
"Barbosa, Leandro PHX",80,18,32.7,23.4,114.9,108.2,0.595,0.562,20.9,39.4,1,8.1,4.8,18.70%,1.80%,0.40%,10.70%
"West, Delonte BOS",69,47,32.2,19.3,105.2,108.3,0.526,0.472,27.5,24.8,1.7,9.7,5.6,23.50%,1.70%,1.20%,14.80%
"Richardson, Quentin NY",49,47,33.1,18.7,110.4,108.3,0.532,0.507,22,47.3,4.8,20.8,12.9,11.40%,1.20%,0.30%,10.50%
"Butler, Rasual NO",81,38,27.4,18.3,101.5,108.3,0.495,0.484,11,46.1,2.1,11.4,6.7,4.70%,1.00%,1.90%,7.50%
"Williams, Jason MIA",61,55,30.6,18.2,111.2,108.5,0.54,0.501,18.1,51.8,1.2,7.6,4.5,28.30%,1.70%,0.00%,14.00%
"Pietrus, Mickael GS",72,38,26.9,17.2,108.6,108.5,0.59,0.567,35.8,41,4.5,14.2,9.3,4.70%,1.20%,2.20%,13.40%
"Petro, Johan SEA",81,13,18.6,16.7,101.1,108.5,0.532,0.516,17.6,0,7.2,19.5,13.3,4.80%,1.40%,2.40%,14.80%
"Kapono, Jason MIA",67,35,26.4,17.9,114.2,108.6,0.613,0.59,13.1,37.3,1.8,10,6,7.90%,1.10%,0.10%,10.50%
"Collison, Nick SEA",82,56,29,16.2,109.5,108.6,0.546,0.5,31.3,0.3,11.4,22.2,16.8,5.40%,1.10%,2.10%,14.50%
"Randolph, Zach POR",68,67,35.7,33.1,105.9,108.7,0.537,0.472,37.4,3.7,10,25.5,17.6,12.80%,1.20%,0.50%,12.60%
"Gomes, Ryan BOS",73,60,31.2,18.5,107.8,108.7,0.534,0.479,32.2,5.8,6.4,15.2,10.7,9.20%,1.10%,0.40%,11.30%
"Butler, Caron WSH",63,63,39.3,23.1,107.7,108.7,0.537,0.472,33.6,7.4,6.6,15.3,10.8,15.90%,2.80%,0.50%,13.90%
"Richardson, Jason GS",51,49,32.8,22.3,105.8,108.8,0.512,0.492,19.1,41,4.7,12.4,8.5,16.00%,1.60%,1.40%,9.30%
"Korver, Kyle PHI",74,1,30.9,21.3,108.6,108.8,0.569,0.518,24.7,36.3,1.6,12,6.8,8.00%,1.30%,0.70%,11.10%
"Salmons, John SAC",79,19,27,15.3,107.8,108.9,0.553,0.495,39.5,21.7,2.5,12.2,7.3,18.80%,1.70%,1.00%,16.40%
"Ellis, Monta GS",77,53,34.3,22.4,103.7,109,0.545,0.495,35.4,14.2,2.5,7.7,5.1,18.80%,2.40%,0.60%,15.90%
"Wilcox, Chris SEA",82,81,31.5,19.3,111.9,109,0.568,0.529,42.9,0.7,8.2,21.1,14.6,5.30%,1.40%,1.10%,11.50%
"Felton, Raymond CHA",78,75,36.3,21.9,98.5,109,0.481,0.434,25,30.5,2.1,9.3,5.6,32.00%,2.20%,0.30%,16.80%
"Jefferson, Richard NJ",55,53,35.6,22.1,105.7,109,0.555,0.495,49,21.8,2.9,11.5,7.2,13.10%,0.90%,0.30%,12.90%
"Haywood, Brendan WSH",77,49,22.6,13.6,112,109,0.571,0.558,59.2,0,12.5,19.2,15.8,4.10%,1.00%,3.90%,16.70%
"Bryant, Kobe LAL",77,77,40.8,33.6,115.4,109.2,0.58,0.502,43.7,22.7,2.8,13.5,8.2,25.50%,1.80%,0.90%,10.90%
"Childress, Josh ATL",55,13,36.8,15.7,118.8,109.2,0.586,0.529,40.5,14.9,7.2,13.1,10.1,10.70%,1.50%,1.40%,11.60%
"Gasol, Pau MEM",59,59,36.2,25.3,114.5,109.3,0.593,0.54,46.6,1.3,8.3,24.2,16.3,17.70%,0.70%,4.50%,13.50%
"Foye, Randy MIN",82,12,22.9,22.9,101.7,109.3,0.536,0.483,27.8,26.8,3.2,10.5,6.9,20.90%,1.50%,0.90%,16.40%
"Mason, Desmond NO",75,75,34.3,21.9,94.5,109.4,0.493,0.452,35.9,0,5.4,10.1,7.7,7.60%,1.10%,0.70%,15.60%
"Green, Gerald BOS",81,26,22,23.7,99.4,109.4,0.521,0.484,21.5,34.9,4.5,9.6,7,8.60%,1.20%,1.00%,12.90%
"Diaw, Boris PHX",73,59,31.1,15.4,111.1,109.4,0.57,0.551,21.1,7.9,4.9,11,8.1,21.70%,0.60%,1.20%,19.90%
"Fisher, Derek UTA",82,61,27.9,18.2,107.6,109.5,0.51,0.418,45.5,23.1,1.6,6.3,4,18.10%,1.90%,0.20%,12.90%
"Martin, Kevin SAC",80,80,35.2,23.2,120,109.5,0.614,0.533,53.4,31.2,2.8,11.6,7.1,10.90%,1.80%,0.30%,9.30%
"Williams, Marvin ATL",64,63,34,20.1,101.3,109.5,0.51,0.441,37.5,6.4,4.6,14.2,9.3,9.70%,1.30%,1.10%,13.40%
"Skinner, Brian MIL",67,44,22.6,10.8,99,109.6,0.511,0.49,31.2,0,8.2,21.9,15,5.40%,0.60%,3.30%,20.70%
"Nash, Steve PHX",76,76,35.3,22.9,123.7,109.6,0.654,0.613,25.4,35.3,1.4,9.9,5.8,50.10%,1.10%,0.20%,21.00%
"Williams, Deron UTA",80,80,36.9,22.2,110.5,109.8,0.535,0.494,27.3,23.5,1.7,9.3,5.5,41.60%,1.40%,0.40%,16.90%
"Parker, Smush LAL",82,80,30,18.6,100.6,109.8,0.526,0.506,22.3,38.3,2.2,7.6,4.9,14.60%,2.50%,0.30%,15.10%
"Carroll, Matt CHA",72,47,26.1,19.9,114,109.8,0.58,0.517,31.6,40.6,2.1,11.2,6.5,8.20%,1.50%,0.40%,8.90%
"Bogut, Andrew MIL",66,66,34.2,17.3,108.4,109.9,0.566,0.554,30.8,0.8,8.7,21.9,15.2,13.90%,1.10%,1.20%,17.40%
"Green, Willie PHI",74,36,24.9,25.7,91.1,109.9,0.458,0.441,12.8,18.1,2.7,7.5,5.1,11.20%,1.60%,0.20%,10.40%
"Davis, Ricky MIN",81,81,37.3,21.9,107.7,109.9,0.566,0.521,26.2,28.5,2.2,10.1,6.2,21.90%,1.40%,0.60%,14.70%
"Jamison, Antawn WSH",70,70,38,22.8,112.9,110,0.545,0.51,27,33.3,5.6,19,12.1,8.80%,1.50%,1.00%,7.50%
"Telfair, Sebastian BOS",78,30,20.2,17.8,95.2,110,0.458,0.41,23.2,27,1.3,7.1,4.1,22.70%,1.40%,0.50%,15.80%
"Walton, Luke LAL",60,60,33,16.8,110.3,110,0.551,0.517,26,22.3,5.2,12.6,8.9,20.20%,1.60%,0.80%,16.00%
"Lewis, Rashard SEA",60,60,39.1,24.4,117,110.3,0.587,0.536,31.3,38.5,4.6,15.7,10.1,10.80%,1.50%,1.30%,9.40%
"Bell, Raja PHX",78,78,37.4,17,112.7,110.4,0.562,0.539,16,52.2,2,7.7,5,9.50%,0.90%,0.50%,7.50%
"Curry, Eddy NY",81,81,35.2,25.5,105.2,110.4,0.603,0.576,64.9,0.1,8.2,15.5,11.9,4.60%,0.60%,1.10%,18.40%
"Bibby, Mike SAC",82,82,34,24.5,104.9,110.5,0.532,0.478,29.8,41.3,1.6,9.6,5.5,24.30%,1.60%,0.20%,13.00%
"Watson, Earl SEA",77,25,27.9,19.4,101.1,110.8,0.483,0.45,21.4,40.8,1.9,8.5,5.2,31.40%,2.40%,0.80%,18.20%
"James, Mike MIN",82,65,25.2,20.5,104.7,110.8,0.528,0.479,26.2,30.6,1.5,7.8,4.7,23.70%,1.40%,0.30%,14.10%
"Arenas, Gilbert WSH",74,73,39.8,31.4,114.9,110.8,0.565,0.484,46.4,37.7,2.3,11.1,6.6,27.20%,2.40%,0.30%,11.20%
"Patterson, Ruben MIL",81,53,31,22.2,109.9,110.9,0.578,0.55,43.4,2.2,8.8,11.9,10.3,15.50%,2.30%,0.80%,16.20%
"Gay, Rudy MEM",78,43,27,21.3,95.9,110.9,0.497,0.457,27.5,18.8,5.3,14.5,9.9,8.00%,1.70%,2.70%,14.10%
"Wilkins, Damien SEA",82,31,24.8,17.7,106.3,111,0.535,0.477,28.2,20.3,5.1,8.4,6.7,12.00%,2.40%,0.60%,14.60%
"Roy, Brandon POR",57,55,35.4,22.9,111.5,111.1,0.548,0.492,31.5,19.1,3.5,12.1,7.7,20.80%,1.80%,0.40%,11.80%
"Udoka, Ime POR",75,75,28.6,13.7,114.3,111.1,0.569,0.548,17.3,42.6,5.4,10.9,8.1,8.60%,1.80%,0.60%,11.70%
"Johnson, Joe ATL",57,57,41.4,28.3,108.5,111.3,0.558,0.523,27.6,27.4,2.7,9.6,6.1,21.80%,1.40%,0.40%,12.10%
"Allen, Ray SEA",55,55,40.3,29.5,112.2,111.6,0.564,0.51,26.8,38.4,3.1,10.4,6.7,19.00%,1.90%,0.40%,10.70%
"Ridnour, Luke SEA",71,58,29.5,20,103.3,111.7,0.509,0.468,22.9,20,1.6,7.9,4.7,28.20%,2.10%,0.70%,16.90%
"Webster, Martell POR",82,27,21.5,16.7,101.7,111.7,0.522,0.489,26.8,50.8,3,14.2,8.5,4.80%,1.10%,0.90%,12.10%
