ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"42 Bayless, Jerryd MEM",80,4,22.1,20.8,103.9,102.7,0.514,0.476,19.6,32.4,1.4,10.5,5.9,24.90%,1.80%,0.80%,15.10%
"43 Young, Thaddeus PHI",76,76,34.6,19.8,109.5,102.8,0.541,0.532,19.6,0.8,7.6,17.2,12.3,8.20%,2.70%,1.60%,8.00%
"44 Koufos, Kosta DEN",81,81,22.4,14.5,122,102.8,0.585,0.581,20.5,0.2,13.3,21.2,17.3,2.60%,1.20%,4.40%,8.70%
"45 Bosh, Chris MIA",74,74,33.2,22.7,114.4,102.9,0.592,0.546,33.3,8.2,7,17.6,12.6,8.40%,1.40%,3.40%,11.00%
"46 Wall, John WSH",49,42,32.7,29.3,104.9,103,0.521,0.449,41.6,6.1,2.4,11.2,6.8,43.90%,2.10%,1.80%,15.30%
"47 Westbrook, Russell OKC",82,82,34.9,32.8,110.6,103.1,0.532,0.47,37.5,19.5,4.8,11.8,8.6,38.40%,2.60%,0.60%,13.20%
"48 Kidd, Jason NY",76,48,26.9,11.6,114.3,103.1,0.532,0.511,11.7,79.5,2.8,16.2,9.3,17.80%,3.30%,1.10%,15.00%
"49 Barnes, Matt LAC",80,4,25.7,18.1,113.2,103.3,0.566,0.544,17.3,48.1,6.5,14.5,10.6,9.20%,2.10%,2.60%,11.00%
"50 Diaw, Boris SA",75,20,22.8,12,113.4,103.5,0.603,0.584,19.6,23.5,4.7,12,8.6,15.00%,1.60%,1.10%,18.90%
"Collison, Nick OKC",81,2,19.5,11.5,123.3,103.6,0.624,0.595,26.4,1.4,9.6,14.2,12.1,11.30%,1.70%,1.40%,17.30%
"Kirilenko, Andrei MIN",64,64,31.8,17.4,112.7,103.6,0.59,0.538,44.6,21.4,5.6,15.1,10.2,14.40%,2.40%,2.40%,15.10%
"Jefferson, Al UTA",78,78,33.1,25.3,108.9,103.7,0.522,0.495,17.6,1.4,7,25.9,16.3,12.00%,1.60%,2.70%,7.30%
"Davis, Anthony NO",64,60,28.8,21.8,113,103.8,0.559,0.516,33.3,0.9,10.5,23.5,16.8,6.10%,2.20%,5.10%,10.30%
"Seraphin, Kevin WSH",79,8,21.8,23.5,88.6,103.8,0.478,0.461,12.3,0,6.8,15.5,11.1,6.10%,0.70%,2.70%,14.70%
"Lee, David GS",79,79,36.8,23.2,110.4,103.8,0.561,0.519,27.6,0.3,8.5,24.5,16.8,16.50%,1.20%,0.60%,13.70%
"Johnson, Amir TOR",81,38,28.7,16.1,115.7,103.9,0.591,0.559,30.9,2.1,11.4,20,15.6,8.70%,1.80%,3.80%,14.50%
"Ilyasova, Ersan MIL",73,54,27.6,20.5,114.4,104,0.552,0.521,19.6,26.7,7.9,20.3,13.9,9.60%,1.70%,1.30%,7.90%
"Hawes, Spencer PHI",82,40,27.2,20.9,103.3,104.2,0.514,0.483,19.4,10.7,8.5,21.7,14.9,13.50%,0.60%,3.90%,13.00%
"Chalmers, Mario MIA",77,77,26.9,16.1,110,104.2,0.576,0.545,21.2,56.9,1.2,8.6,5.1,19.40%,3.00%,0.50%,17.10%
"Lee, Courtney BOS",78,39,24.9,15.7,102.5,104.2,0.545,0.519,13.6,29.4,1.9,9.4,5.8,11.70%,2.40%,0.90%,13.00%
"Green, Jeff BOS",81,17,27.8,22.2,103.9,104.3,0.561,0.51,32.9,22.6,3,13.4,8.3,9.60%,1.30%,2.40%,12.50%
"Chandler, Tyson NY",66,66,32.8,13,133,104.3,0.671,0.638,64.5,0,14.1,24.3,19,4.50%,1.00%,3.00%,14.50%
"Marion, Shawn DAL",67,67,30,19,109.4,104.3,0.553,0.531,14.6,10.6,8.2,20.6,14.5,13.10%,1.90%,1.80%,12.30%
"Butler, Jimmy CHI",82,20,26,14.6,120.7,104.3,0.574,0.506,45.5,20.5,7.2,10.4,8.8,8.60%,2.00%,1.10%,9.20%
"Bass, Brandon BOS",81,69,27.6,15.5,106.7,104.4,0.535,0.486,25.5,0.3,7,15.2,11.2,6.00%,1.00%,2.30%,10.90%
"Millsap, Paul UTA",78,78,30.4,22.4,112,104.4,0.55,0.498,40.7,4.5,8.6,18.8,13.7,14.50%,2.30%,2.70%,11.80%
"Wallace, Gerald BKN",69,68,30.1,14.5,100.6,104.5,0.49,0.448,41.5,35.6,3.9,14.3,9.1,13.30%,2.50%,1.70%,16.90%
"Hinrich, Kirk CHI",60,60,29.4,14.7,103.5,104.6,0.493,0.461,23.2,43.1,1,9.3,5.1,27.50%,1.90%,1.10%,17.50%
"Monroe, Greg DET",81,81,33.2,24.8,103.8,104.6,0.527,0.486,37.1,0.4,9.9,23.6,16.7,18.60%,2.10%,1.60%,16.00%
"Cunningham, Dante MIN",80,9,25.1,17.2,103,104.7,0.485,0.468,15.4,0.9,7.8,15.6,11.6,5.70%,2.20%,1.50%,7.30%
"Wright, Dorell PHI",79,8,22.6,18.7,111.7,104.8,0.551,0.508,23.5,60.3,2.6,17,9.6,13.10%,1.80%,1.50%,8.80%
"Robinson, Nate CHI",82,23,25.4,25.1,108.3,104.8,0.54,0.51,18.3,37.8,1.6,8.6,5.1,31.40%,2.20%,0.40%,12.60%
"Beal, Bradley WSH",56,46,31.2,22.2,101.6,104.8,0.515,0.477,23.1,34.4,2.7,10.8,6.7,13.70%,1.50%,1.30%,10.60%
"Iguodala, Andre DEN",80,80,34.7,18.8,104.7,104.8,0.52,0.502,30.7,32.7,3.4,13.5,8.5,22.40%,2.50%,1.50%,17.10%
"Aminu, Al-Farouq NO",76,71,27.2,14.6,101.3,104.8,0.519,0.479,28.9,4,7.9,26.2,16.9,7.80%,2.40%,2.10%,17.80%
"Deng, Luol CHI",75,75,38.7,21.5,105.5,104.9,0.508,0.461,25.8,21.3,6.3,12.6,9.4,13.20%,1.50%,0.80%,10.60%
"Lopez, Brook BKN",74,74,30.4,28.6,114.5,104.9,0.567,0.521,35.8,0.1,10.8,16,13.4,6.40%,0.80%,5.20%,9.40%
"Vucevic, Nikola ORL",77,77,33.2,19.3,106.4,105,0.534,0.519,14.2,0.3,12,28.4,20.2,9.30%,1.20%,2.40%,13.00%
"Gortat, Marcin PHX",61,61,30.8,17.2,103.9,105.2,0.543,0.521,24.4,0.5,7.6,24,15.6,6.50%,1.10%,3.90%,13.60%
"Brewer, Corey DEN",82,2,24.4,23.4,103.7,105.3,0.506,0.476,24.5,34.8,3.1,9.9,6.6,9.50%,3.00%,0.90%,9.40%
"Korver, Kyle ATL",74,60,30.5,14.5,118.5,105.3,0.637,0.618,13,68.9,1.2,13.5,7.4,9.90%,1.60%,1.30%,9.90%
"Williams, Derrick MIN",78,56,24.6,23.5,101.1,105.4,0.515,0.471,34.6,24.9,5.6,20.6,12.8,4.20%,1.20%,1.50%,10.00%
"Ellis, Monta MIL",82,82,37.5,26.3,99.9,105.4,0.493,0.448,26,22.8,1.5,9.8,5.5,27.10%,2.80%,0.90%,13.70%
"Webster, Martell WSH",76,62,28.9,16.9,115.4,105.5,0.601,0.551,31.1,51.7,2.7,12.2,7.4,10.70%,1.20%,0.60%,11.10%
"Pekovic, Nikola MIN",62,62,31.6,22.5,114.7,105.6,0.572,0.52,43.7,0,13,19,15.9,4.90%,1.10%,2.00%,10.30%
"Nowitzki, Dirk DAL",53,47,31.3,24.2,111.5,105.7,0.564,0.516,26.5,21.6,2.5,21.5,12.2,13.50%,1.20%,1.70%,7.90%
"Parker, Tony SA",66,66,32.9,27.7,116.2,105.8,0.588,0.534,33.2,6.8,1,9.1,5.3,40.40%,1.30%,0.20%,13.00%
"World Peace, Metta LAL",75,66,33.7,17.5,105,105.8,0.517,0.488,20.5,50,4.5,11.5,8.1,6.90%,2.50%,1.20%,9.80%
"Lowry, Kyle TOR",68,52,29.7,20.3,110.3,105.9,0.543,0.482,38.4,44.8,3.2,15.9,9.5,34.60%,2.50%,1.00%,17.70%
"Morris, Markieff PHX",82,32,22.4,19.7,96.4,105.9,0.473,0.442,19.4,20.5,7.9,16.7,12.3,9.40%,2.20%,2.60%,12.80%
"Gasol, Pau LAL",49,42,33.8,20.5,106.8,105.9,0.512,0.473,30.7,4.8,7.6,20.1,14,19.90%,0.70%,2.70%,13.70%
"Landry, Carl GS",81,2,23.2,20,116.3,105.9,0.605,0.541,45.3,0.5,10.9,17.3,14.2,5.70%,0.90%,1.30%,13.70%
"Smith, J.R. NY",80,0,33.5,26.5,106.9,106,0.522,0.484,24.9,34.9,2.7,16.3,9.3,14.50%,2.00%,0.80%,8.80%
"Cousins, DeMarcus SAC",75,74,30.5,28.1,102.5,106,0.524,0.467,40.8,2.1,10.9,27,18.7,15.30%,2.40%,1.90%,15.50%
"Harden, James HOU",78,78,38.3,29,116,106.2,0.6,0.504,59.2,36.4,2.4,11.9,7.2,25.70%,2.40%,1.00%,14.90%
"Hickson, J.J. POR",80,80,29,19.9,113.3,106.2,0.591,0.562,36,0.3,13.2,28.5,20.7,6.60%,1.10%,1.70%,14.40%
"Turner, Evan PHI",82,82,35.3,21.2,95.4,106.2,0.478,0.446,19.8,15.1,2.1,18.5,10.1,19.70%,1.30%,0.50%,14.00%
"Teague, Jeff ATL",80,78,32.9,23,106.4,106.2,0.543,0.496,23.2,25.5,1.1,6.7,3.9,36.10%,2.30%,0.80%,17.60%
"Allen, Lavoy PHI",79,37,21.1,14.8,103,106.3,0.474,0.454,13.2,0.2,10.5,16.5,13.4,6.70%,0.80%,2.60%,10.30%
"Carter, Vince DAL",81,3,25.8,23.1,111.2,106.4,0.571,0.53,26.1,46.7,3.1,14.4,8.9,15.00%,1.80%,1.60%,10.00%
"Allen, Ray MIA",79,0,25.8,19.3,112.3,106.5,0.599,0.555,24.3,51,2.6,10.1,6.6,10.20%,1.70%,0.60%,12.50%
"Curry, Stephen GS",78,78,38.2,26.4,114.8,106.6,0.589,0.549,21,43.2,2.3,9.1,5.8,31.10%,2.10%,0.30%,13.70%
"Holiday, Jrue PHI",78,78,37.5,26.6,98.6,106.6,0.496,0.466,18.8,19.2,3.3,9.5,6.4,36.50%,2.20%,0.90%,17.30%
"Lin, Jeremy HOU",82,82,32.2,20.8,105.8,106.6,0.538,0.49,30.7,28.7,1.4,9.1,5.3,29.40%,2.50%,0.80%,18.80%
"Barnes, Harrison GS",81,81,25.4,17.7,101.6,106.7,0.526,0.481,30.3,23.1,2.9,14.5,8.9,7.30%,1.30%,0.50%,12.40%
"Martin, Kevin OKC",77,0,27.7,21,117.4,106.8,0.608,0.551,31.6,47.7,1.8,7.4,4.8,7.90%,1.70%,0.30%,10.20%
"Maxiell, Jason DET",72,71,24.8,15.3,98,106.8,0.478,0.446,31.7,0,8.5,18,13.2,4.70%,0.90%,4.20%,13.50%
"Cole, Norris MIA",80,4,19.9,17,92.5,106.8,0.483,0.462,18.8,23.1,1.5,8.2,5,15.20%,1.90%,0.40%,18.40%
"Terry, Jason BOS",79,24,26.9,18,106.5,106.8,0.566,0.529,20.2,51.1,1.1,7.6,4.4,14.90%,1.60%,0.40%,12.60%
"Battier, Shane MIA",72,20,24.8,11,121.8,106.8,0.623,0.608,10.5,87.3,2.7,8.4,5.7,5.70%,1.20%,2.50%,8.20%
"Delfino, Carlos HOU",67,5,25.2,18.6,108.6,107,0.549,0.532,9,67.9,1.2,13.4,7.4,12.50%,2.00%,0.40%,10.00%
"Scola, Luis PHX",82,67,26.6,23.3,105.2,107.1,0.516,0.474,25.1,1.7,8.1,20.4,14.1,14.50%,1.60%,1.20%,11.00%
"Thompson, Klay GS",82,82,35.8,21.8,102.1,107.1,0.533,0.509,13,43.7,1.2,10,5.7,10.10%,1.50%,1.20%,11.00%
"Gallinari, Danilo DEN",71,71,32.5,21.3,115.7,107.1,0.561,0.495,40,41.6,3.2,14.4,8.9,11.20%,1.40%,1.20%,9.80%
"Belinelli, Marco CHI",73,27,25.8,18.7,103.9,107.2,0.513,0.46,27.5,36.2,0.8,7.8,4.3,12.90%,1.30%,0.20%,10.70%
"Butler, Caron LAC",78,78,24.1,20.2,106.6,107.2,0.535,0.513,12.5,45.8,2.6,11.4,7.1,6.50%,1.40%,0.50%,8.70%
"Dunleavy, Mike MIL",75,3,25.9,17.3,111.3,107.2,0.577,0.545,20.5,47.9,1.7,14.9,8,11.50%,1.00%,1.30%,11.70%
"Harkless, Maurice ORL",76,59,26,15.9,101.4,107.3,0.504,0.489,22.7,20.7,7,12.2,9.6,3.90%,2.30%,2.40%,10.00%
"Watson, C.J. BKN",80,8,19,17.2,113.1,107.3,0.544,0.514,19.8,46.6,2.9,8.4,5.6,17.20%,2.30%,0.60%,12.10%
"Bryant, Kobe LAL",78,78,38.6,31.9,111.9,107.3,0.57,0.504,39.2,25.5,2.5,13.1,7.9,29.70%,1.80%,0.60%,13.30%
"Aldridge, LaMarcus POR",74,74,37.7,26.5,108.4,107.5,0.53,0.485,26.4,1.1,7.2,20.9,14,13.00%,1.20%,2.50%,8.90%
"Anthony, Carmelo NY",67,67,37,35.6,112.1,107.7,0.56,0.502,34.4,27.8,6.1,15.9,10.8,14.10%,1.10%,1.10%,9.30%
"Jamison, Antawn LAL",76,6,21.5,18.7,114.4,107.8,0.561,0.537,23.7,40.5,7.5,16.6,12.2,5.00%,0.90%,1.00%,7.70%
"Thompson, Tristan CLE",82,82,31.3,18.3,108.3,107.9,0.516,0.488,36.4,0.4,13.2,22.1,17.5,6.90%,1.20%,2.20%,11.70%
"Jennings, Brandon MIL",80,80,36.2,23.7,105.8,108,0.51,0.468,22.5,37,2.1,7.2,4.6,29.10%,2.20%,0.30%,12.90%
"Parsons, Chandler HOU",76,76,36.3,18.3,113.5,108.1,0.584,0.567,16.5,42.1,3.3,13.2,8.3,15.60%,1.40%,0.90%,12.70%
"Jack, Jarrett GS",79,4,29.7,21,109.8,108.1,0.542,0.499,23.1,23.7,1,10.1,5.7,29.80%,1.30%,0.40%,14.30%
"Crawford, Jamal LAC",76,0,29.3,26,108.6,108.2,0.558,0.511,24.4,39,1.2,5.6,3.4,14.40%,1.90%,0.50%,11.50%
"Shved, Alexey MIN",77,16,23.9,20.6,94.8,108.2,0.474,0.439,23.6,45.4,2.5,8.6,5.4,25.20%,1.50%,1.10%,17.30%
"Felton, Raymond NY",68,68,34,22.1,105.1,108.3,0.505,0.48,14.5,29.3,2.5,7.5,4.9,27.00%,2.20%,0.50%,14.20%
"Ridnour, Luke MIN",82,82,30.2,18.3,106.6,108.5,0.532,0.493,20.2,26.1,1.8,7.9,4.8,21.00%,1.70%,0.50%,12.80%
"Lawson, Ty DEN",73,71,34.4,22.3,113.3,108.5,0.549,0.505,32,23.9,1.6,7.1,4.4,30.20%,2.10%,0.20%,14.10%
"Collison, Darren DAL",81,47,29.3,19.6,110.8,108.6,0.575,0.504,38,18.8,1.5,8.7,5.1,26.80%,2.20%,0.30%,17.00%
"Miller, Andre DEN",82,11,26.2,17.9,112.3,108.6,0.548,0.493,30.7,10.1,3.2,9.1,6.2,32.20%,1.70%,0.40%,19.30%
"Batum, Nicolas POR",73,73,38.5,18.2,109.2,108.7,0.566,0.522,25.2,53.3,4,13.2,8.5,20.30%,1.70%,2.20%,17.00%
"Williams, Marvin UTA",73,51,23.7,15.1,104.7,108.9,0.515,0.481,21.1,35.3,3.7,14.3,8.9,6.90%,1.10%,1.70%,10.50%
"Meeks, Jodie LAL",78,10,21.3,16.7,109.4,109,0.54,0.502,18.1,64.5,2.5,8.7,5.7,6.40%,1.80%,0.20%,8.30%
"Beasley, Michael PHX",75,20,20.7,27.6,87.3,109,0.462,0.434,16.4,18.8,3.7,17.2,10.3,12.50%,1.00%,1.60%,14.90%
"Williams, Deron BKN",78,78,36.4,24.4,118,109.1,0.574,0.516,32.8,39.8,1.2,8.5,4.8,37.50%,1.40%,0.80%,14.50%
"Dragic, Goran PHX",77,77,33.5,21.7,108.6,109.2,0.54,0.491,36,30.5,2.6,8,5.2,35.70%,2.50%,0.80%,16.80%
"Mayo, O.J. DAL",82,82,35.5,20.9,103.7,109.2,0.556,0.519,22.7,34,1.4,9.6,5.6,19.40%,1.60%,0.60%,15.70%
"Barea, J.J. MIN",74,2,23.1,25.1,100.6,109.3,0.51,0.481,17.7,36.9,2.2,11.9,6.9,30.60%,1.00%,0.00%,15.10%
"Tucker, P.J. PHX",79,45,24.2,12.8,108.9,109.4,0.525,0.498,19.4,15.8,7.7,13.3,10.4,8.60%,1.70%,0.70%,12.20%
"Biyombo, Bismack CHA",80,65,27.3,10.2,97.9,109.5,0.472,0.451,41,0,9.9,20.9,15.2,2.50%,0.70%,5.30%,16.70%
"Lopez, Robin NO",82,82,26,20,114.2,109.6,0.573,0.534,28.8,0,12.4,13.4,12.9,5.30%,0.80%,5.00%,12.00%
"Gee, Alonzo CLE",82,82,31,16.9,99.2,109.6,0.505,0.456,27.6,29.4,3.3,11.7,7.3,8.20%,2.20%,0.90%,13.70%
"Zeller, Tyler CLE",77,55,26.4,15.9,101.6,109.6,0.486,0.438,28.1,0.7,8.7,16.7,12.5,7.40%,0.90%,2.80%,13.10%
"Hayward, Gordon UTA",72,27,29.2,22.1,112.7,109.8,0.564,0.501,38,31.8,2.8,9.8,6.3,16.70%,1.50%,1.40%,11.70%
"Irving, Kyrie CLE",59,59,34.7,30.2,108.5,109.8,0.553,0.503,27.1,26.1,1.8,10.8,6.1,32.70%,2.30%,0.80%,13.80%
"Singler, Kyle DET",82,74,28,15.8,102.5,110.1,0.517,0.483,19.3,31.2,5.4,11.3,8.3,5.30%,1.30%,1.30%,12.30%
"DeRozan, DeMar TOR",82,82,36.7,24.2,104.8,110.1,0.523,0.459,34.7,9.7,1.9,10.9,6.3,12.00%,1.30%,0.60%,9.60%
"Kidd-Gilchrist, Michael CHA",78,77,26,17.9,102.4,110.2,0.506,0.46,30.5,1.5,7.2,18.9,12.9,10.10%,1.40%,2.80%,12.70%
"Nelson, Jameer ORL",56,56,35.3,22.5,101.3,110.3,0.498,0.47,13.1,45.5,1.3,10.6,6,33.30%,1.90%,0.20%,15.70%
"Novak, Steve NY",81,1,20.3,13,124.7,110.4,0.602,0.587,7.7,81.6,1.2,10,5.4,3.30%,0.90%,0.40%,2.60%
"Johnson, Joe BKN",72,72,36.7,21.7,109,110.7,0.521,0.493,15.3,37.5,2.4,7.4,4.9,16.70%,1.00%,0.40%,9.90%
"Dudley, Jared PHX",79,50,27.5,17.2,114.4,110.8,0.582,0.547,24.2,40.5,4.1,8.9,6.4,14.90%,1.80%,0.30%,12.00%
"Matthews, Wesley POR",69,69,34.8,19.1,111,110.9,0.574,0.54,23.1,52.6,1.7,7.6,4.6,11.80%,2.00%,0.60%,10.90%
"Evans, Tyreke SAC",65,61,31,22.3,110.4,111,0.558,0.508,35.4,17.4,3.1,13.5,8.2,19.00%,2.30%,1.00%,12.60%
"Foye, Randy UTA",82,72,27.4,18.1,109.5,111,0.55,0.518,19.5,58.8,0.9,5.8,3.3,11.70%,1.50%,0.90%,10.30%
"Thompson, Jason SAC",82,81,27.9,18.2,108,111.1,0.533,0.502,27.7,0.4,8.5,19.4,13.8,6.00%,1.10%,2.10%,10.80%
"Moore, E'Twaun ORL",75,21,22.4,19.7,95.2,111.1,0.471,0.452,9.9,32.9,3.2,8,5.6,19.10%,1.60%,1.10%,14.40%
"Nash, Steve LAL",50,50,32.5,17.8,116.6,111.1,0.605,0.557,24.4,27.4,1.8,7.7,4.8,32.80%,0.90%,0.20%,19.30%
"Walker, Kemba CHA",82,82,34.9,25.6,105.5,111.2,0.517,0.466,29.8,26.7,2.3,9.2,5.7,31.20%,2.90%,0.90%,12.40%
"Knight, Brandon DET",75,75,31.5,22.8,98.2,111.4,0.511,0.475,25.6,37.2,2.6,9.6,6,21.30%,1.30%,0.30%,17.30%
"Stuckey, Rodney DET",76,24,28.6,21,103.5,111.5,0.505,0.443,36.4,24.3,2.2,9.1,5.6,20.30%,1.20%,0.60%,13.40%
"Waiters, Dion CLE",61,48,28.8,26.1,98.6,111.5,0.492,0.451,26.1,24.9,1.4,8.8,4.9,18.40%,1.70%,0.70%,11.80%
"Anderson, Ryan NO",81,22,30.9,24,113.9,111.6,0.548,0.519,16.1,50,8.9,15.9,12.4,6.90%,0.90%,1.00%,7.50%
"Vasquez, Greivis NO",78,78,34.4,23,104.8,112.1,0.502,0.474,15.2,24,1.9,13.3,7.5,44.90%,1.30%,0.20%,18.60%
"Lillard, Damian POR",82,82,38.6,24.2,108.1,112.5,0.546,0.501,24.9,39.1,1.5,8,4.7,28.80%,1.20%,0.50%,14.50%
"Afflalo, Arron ORL",64,64,36,22.5,102.2,112.5,0.527,0.478,24.6,26.5,1.4,10.3,5.8,14.60%,0.90%,0.40%,12.10%
