ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Finney-Smith, Dorian DAL",81,35,20.3,11.6,98.8,109.5,0.486,0.456,13.8,57.4,3.7,12.4,7.9,6.00%,1.60%,1.40%,11.10%
"Curry, Seth DAL",70,42,29,19.6,112.9,109.8,0.601,0.578,12.1,45.8,1.4,9.3,5.1,15.80%,2.00%,0.30%,11.00%
"Frazier, Tim NO",65,35,23.5,16.4,106,109.9,0.504,0.453,24.3,31.7,2.3,9.7,6,31.60%,1.80%,0.30%,18.00%
"Kaminsky, Frank CHA",75,16,26.1,21.8,101.7,109.9,0.502,0.471,14.7,44.1,3.2,15.8,9.5,13.50%,1.20%,1.50%,8.00%
"Oubre Jr., Kelly WSH",79,5,20.3,14.5,104.6,109.9,0.516,0.482,17,42.5,4.3,14,9.2,3.90%,1.80%,0.90%,9.30%
"Lopez, Brook BKN",75,75,29.6,29.1,108.6,110,0.578,0.531,25.2,33,5.8,13.3,9.6,14.70%,0.80%,4.20%,12.10%
"DeRozan, DeMar TOR",74,74,35.4,34.3,113.1,110,0.552,0.477,35.3,8,3,13.6,8.3,20.60%,1.50%,0.40%,9.00%
"Matthews, Wesley DAL",73,73,34.2,19.4,103.7,110,0.533,0.496,17.2,56.6,0.8,11.8,6,13.70%,1.60%,0.50%,9.90%
"Chriss, Marquese PHX",82,75,21.3,19.7,101.8,110.2,0.529,0.506,17.9,35.4,5.8,16.1,10.8,5.20%,1.80%,3.20%,13.20%
"McGruder, Rodney MIA",78,65,25.2,12.4,108.3,110.3,0.506,0.492,9.6,47.8,5.2,9.2,7.2,8.90%,1.20%,0.70%,10.20%
"Turner, Evan POR",65,12,25.5,18.5,99.9,110.4,0.491,0.454,15.4,21.4,2.4,14.2,8.3,18.30%,1.60%,1.20%,14.30%
"Moore, E'Twaun NO",73,22,24.9,17.4,106.6,110.5,0.537,0.519,9.2,33.6,1.9,6.9,4.4,13.80%,1.30%,1.40%,8.70%
"Joseph, Cory TOR",80,22,25,18.3,107.7,110.5,0.518,0.489,14.2,20.4,2.9,10.4,6.6,20.00%,1.70%,0.60%,13.10%
"Ross, Terrence ORL",78,24,25.1,19.1,107.8,110.5,0.55,0.532,8.6,52.4,-,-,-,6.90%,-,-,8.00%
"Ellis, Monta IND",74,33,27,16.8,97.1,110.6,0.514,0.482,16.7,24.2,1.1,10.3,5.7,17.10%,1.90%,1.20%,18.00%
"Harkless, Maurice POR",77,69,28.9,15.2,111.9,110.6,0.57,0.558,12.3,31.1,6.2,10.8,8.5,5.90%,1.90%,2.50%,11.20%
"Parker, Jabari MIL",51,50,33.9,26,111.1,110.6,0.563,0.53,19.9,21.9,5.4,15.7,10.6,14.00%,1.50%,1.10%,9.30%
"Barnes, Harrison DAL",79,79,35.5,25.4,106.3,110.7,0.541,0.498,18.9,17.3,3.7,13.1,8.2,7.80%,1.20%,0.50%,6.80%
"Walker, Kemba CHA",79,79,34.7,29.2,112.7,110.8,0.569,0.527,21,41.5,1.8,10.6,6.2,28.80%,1.60%,0.70%,9.50%
"Payton, Elfrid ORL",82,58,29.4,21.5,107.2,110.8,0.52,0.493,16,16,3.9,13.9,8.7,35.60%,1.80%,1.30%,15.00%
"Miles, C.J. IND",76,29,23.4,18.4,115,111,0.592,0.565,13,63.2,1.9,12.4,7.2,4.10%,1.30%,1.20%,5.60%
"Shumpert, Iman CLE",76,31,25.5,14,104.2,111,0.536,0.507,14.5,53.4,2.3,9.9,6.2,7.80%,1.60%,1.10%,12.90%
"Holiday, Justin NY",82,4,20,17,108.4,111.2,0.549,0.523,12.3,50.7,1.8,13.1,7.4,9.30%,2.00%,1.50%,10.30%
"Randle, Julius LAL",74,73,28.8,21.5,107.3,111.2,0.543,0.499,26.4,8.2,7.4,25.8,16.3,19.20%,1.10%,1.40%,16.20%
"Belinelli, Marco CHA",74,0,24,19.2,110.2,111.3,0.566,0.512,24.4,46,0.9,10.2,5.5,13.10%,1.20%,0.40%,9.20%
"Temple, Garrett SAC",65,20,26.6,14.2,106.1,111.3,0.545,0.519,13.4,50.9,2.2,10.1,6.2,14.40%,2.50%,1.50%,14.40%
"Brogdon, Malcolm MIL",75,28,26.4,18.5,111.6,111.3,0.555,0.518,17.2,30.4,2.8,9.6,6.3,24.00%,2.10%,0.50%,14.10%
"Rodríguez, Sergio PHI",68,30,22.3,19.3,98.5,111.5,0.484,0.478,3.4,47,1.5,9.9,5.7,35.30%,1.60%,0.20%,18.90%
"Bledsoe, Eric PHX",66,66,33,28.3,111.2,111.5,0.563,0.485,37.5,30,2.5,13.8,8,31.20%,2.00%,1.20%,15.30%
"Gordon, Aaron ORL",80,72,28.7,20.1,107.5,111.5,0.53,0.499,18,30.9,5.3,14.1,9.6,10.50%,1.40%,1.40%,8.50%
"Galloway, Langston SAC",74,2,20.2,18.5,100.9,111.5,0.51,0.49,9.4,56.5,-,-,-,9.50%,-,-,7.40%
"Ellington, Wayne MIA",62,13,24.2,17.9,114.4,111.7,0.565,0.55,6.7,71,1.3,8.5,4.9,7.00%,1.20%,0.20%,5.00%
"Rubio, Ricky MIN",75,75,32.9,17.5,115.1,111.8,0.539,0.448,39.1,30.2,3.2,11.4,7.2,39.10%,2.60%,0.30%,20.10%
"Hield, Buddy SAC",82,55,23,21.4,100,111.8,0.541,0.523,8.3,49.4,-,-,-,10.30%,-,-,11.20%
"Crawford, Jamal LAC",82,1,26.3,22.7,101.9,111.9,0.525,0.479,20,37,0.9,5.7,3.3,15.10%,1.40%,0.50%,12.30%
"Redick, J.J. LAC",78,78,28.2,21.9,112.8,111.9,0.599,0.558,20.2,52.6,0.6,7.9,4.4,7.80%,1.20%,0.50%,9.10%
"Green, Jeff ORL",69,11,22.2,20.4,99.3,112.1,0.505,0.442,26,34.6,2.7,12.8,7.6,8.20%,1.20%,0.70%,10.60%
"Stauskas, Nik PHI",80,27,27.4,16.4,100.4,112.1,0.54,0.5,19.2,56.6,1.1,10.3,5.7,12.90%,1.00%,1.20%,15.50%
"Anthony, Carmelo NY",74,74,34.3,28.9,108.4,112.3,0.535,0.488,21.9,30.3,2.6,16,9.3,14.40%,1.20%,1.10%,9.00%
"Rivers, Austin LAC",74,29,27.8,20.2,105.1,112.3,0.545,0.518,18.1,40.9,1.1,7.5,4.4,15.00%,1.20%,0.40%,12.40%
"Beal, Bradley WSH",77,77,34.9,26.4,117.3,112.3,0.604,0.566,21.3,41.8,2.2,7.8,5,16.10%,1.50%,0.70%,9.60%
