ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"31 Hulsey, Payton COLCH",31,30,28.7,13.3,101.5,90,0.482,0.465,34.2,7.1,5.5,18,10.4,23.20%,3.80%,0.70%,20.50%
"32 Geffrard, Clide SFA",34,2,24.3,25.2,118.7,90.1,0.614,0.563,40.1,41.7,9.9,19.1,13.2,10.70%,2.10%,2.60%,13.20%
"33 Happ, Ethan WIS",35,35,28.1,24.6,108.5,90.3,0.576,0.538,55.4,0,10.5,23.8,15.7,10.90%,4.10%,3.50%,16.80%
"34 McElvene, Steve DAYTON",32,17,18.3,17.5,107,90.3,0.621,0.61,27,0,11.8,22.1,15.9,5.30%,0.50%,10.50%,21.40%
"35 Davis, Deyonta MSU",35,16,18.6,19.1,119.9,90.3,0.605,0.598,19.1,0,13.6,19,15.2,7.50%,0.80%,10.20%,12.20%
"36 Shepard, Winston SDSU",37,29,28.8,24.7,101.1,90.3,0.479,0.4,55.4,13.1,6.9,17.7,11.4,23.40%,1.90%,1.30%,15.00%
"37 Stith, Brandan ODU",32,31,27.2,20.9,111.8,90.4,0.548,0.55,57,0,15.2,25.3,18.6,2.80%,1.60%,8.80%,11.70%
"38 Sabonis, Domantas GONZ",36,31,31.8,25.4,123.4,90.5,0.664,0.618,49.9,3.6,11.8,28.3,19.1,11.40%,1.10%,2.70%,16.30%
"39 Kornet, Luke VANDY",28,25,27.4,18.5,105.7,90.6,0.504,0.463,32.9,43.1,7.5,19.7,13,10.10%,1.10%,10.30%,11.10%
"40 Allen, Dakarai SDSU",38,17,22.1,17.4,100.7,90.7,0.504,0.45,46,48.5,2.9,10.7,6.3,10.80%,2.90%,2.60%,14.40%
"41 Mays, Kevin CSUB",33,32,24.8,24.6,117.4,90.8,0.566,0.529,42.4,6.5,15.6,20.1,16.3,8.70%,2.40%,1.40%,9.80%
"42 Thomas, Ahmad UNCASH",34,33,27.9,21.8,102.3,90.8,0.536,0.513,25.7,9.5,6.4,19.6,11.6,13.70%,4.30%,0.60%,16.20%
"43 Jovanovic, Stefan HAW",34,0,15.6,17.4,96.1,90.9,0.551,0.508,36.2,0,6.5,22.4,13.6,3.20%,0.90%,7.30%,20.10%
"44 Jankovic, Stefan HAW",33,33,24.7,27.2,122,90.9,0.651,0.595,56.8,26.5,8.2,21.8,14.1,10.80%,1.40%,5.40%,12.80%
"45 Worsham, Raeford JACKSN",35,34,31.7,22.3,107.2,91,0.551,0.519,58.3,6,9.5,16.7,11.7,14.80%,3.30%,3.00%,15.40%
"46 Lucas, Landen KAN",36,19,18.4,14.5,125.5,91,0.671,0.643,77.4,0.9,15.4,25.9,19.6,5.30%,1.40%,4.20%,19.80%
"47 Victor, Nick YALE",30,30,28.4,13.6,105.7,91.1,0.582,0.579,32.2,48.7,6.4,22.7,13.4,14.90%,1.60%,5.10%,25.00%
"48 Edosomwan, Zena HARV",28,26,26.1,29.4,100.5,91.2,0.514,0.503,52.8,0,11.8,30.1,19.5,18.10%,1.10%,5.10%,14.20%
"49 Osse, Kemy UALR",35,25,16.5,18.4,103.1,91.3,0.503,0.494,11.7,68.4,2.5,12,6.8,9.00%,3.60%,1.60%,8.20%
"50 Pineau, Dane STMARY",35,35,26.8,20.5,129.2,91.5,0.66,0.67,32.6,3.4,14,22.3,17.3,10.80%,1.90%,5.70%,12.10%
"Kennedy, Markus SMU",28,9,23.1,23,108.2,91.6,0.528,0.514,30.6,1.9,11.4,19.9,14.7,17.30%,1.90%,6.00%,16.40%
"Farr, James XAVIER",34,4,20.6,24.1,116.8,91.6,0.588,0.547,39,3,15.5,25.2,18.9,5.70%,2.10%,5.50%,12.90%
"Carter, Keith VALPO",36,36,28.8,19.1,113.6,91.6,0.544,0.525,29.5,53,2.2,10.2,5.7,29.60%,3.30%,0.70%,14.70%
"Miller, Shonn UCONN",36,36,25.7,21.1,128.1,91.6,0.635,0.588,39.1,8.1,5.9,16.5,10.5,4.70%,2.20%,3.80%,5.90%
"Ndiaye, Mamadou UCI",37,36,23.2,25.1,112.7,91.7,0.684,0.673,70.1,0,10.3,23.7,16.1,6.40%,0.40%,11.20%,20.20%
"Bell, Jordan ORE",30,4,21.2,18.1,104.1,91.8,0.578,0.576,34.2,1.3,8.6,20.8,13.7,11.10%,3.10%,8.80%,21.60%
"Peters, Alec VALPO",37,37,32.1,24.2,129,92,0.659,0.607,37.8,46.8,8.8,19.6,12.9,9.00%,1.30%,1.00%,10.90%
"Woods, Roger UALR",35,18,22.9,23.6,113.3,92,0.599,0.562,61.1,15,6.4,15.4,10.1,14.90%,2.60%,1.30%,14.90%
"Fall, Amdy STFRNY",32,32,24.6,14.3,99.3,92,0.522,0.453,78.9,0,10.2,20.5,13.9,6.70%,2.00%,9.20%,21.80%
"Sanogo, Ismael SHU",33,31,27.9,10.1,109.9,92.1,0.532,0.5,59.8,0.8,10.6,16.5,12.5,8.10%,2.90%,3.80%,20.20%
"Zimmerman Jr., Stephen UNLV",26,24,26.2,21.8,97.6,92.1,0.526,0.488,47.2,7.9,8.8,26.5,16.2,6.40%,1.10%,7.40%,17.30%
"Reynolds, Darryl NOVA",40,6,17.1,10.2,124,92.1,0.684,0.632,85.5,0,9.1,21,14.2,3.40%,1.40%,3.50%,21.10%
"Brady, Chris MONM",36,29,18.2,17.7,111,92.1,0.577,0.551,25.9,4.3,11.6,21.4,15.3,2.70%,1.80%,7.80%,15.20%
"James, Montel LOYOLA",29,16,26.4,27.4,100.8,92.2,0.532,0.445,61.1,6.1,8.3,24.7,15.1,3.80%,1.90%,4.60%,13.50%
"Amin, Ehab TXAMCC",33,0,18.1,24.9,106.9,92.2,0.576,0.536,38.6,32.4,7.3,17.1,11.3,17.60%,5.70%,1.00%,18.00%
"Martin, Wayne TENNST",30,18,25.4,25.1,100,92.3,0.523,0.489,42.7,4.9,14.4,26,18.8,2.60%,1.70%,5.70%,17.20%
"Bridges, Mikal NOVA",40,0,20.3,14.4,127.2,92.3,0.641,0.591,45.5,46.7,5.7,12.4,8.6,7.50%,3.10%,3.60%,10.80%
"Shoshi, Lis UALR",35,34,22.6,17.9,111,92.5,0.536,0.517,23.7,15.6,9.5,18.3,12.8,7.40%,0.60%,6.30%,10.70%
"Lawson, Dedric MEM",33,32,32.4,27.5,97.8,92.5,0.496,0.44,40.9,18,9.9,19.5,13.6,16.70%,2.00%,5.10%,16.50%
"Kelly, Will NAVY",33,33,26.6,20.9,107.4,92.5,0.62,0.62,66.2,0,8.2,17.9,11.9,10.90%,1.30%,13.30%,19.60%
"Hagins, Josh UALR",35,34,30.7,23.2,118.5,92.5,0.577,0.532,27.4,41.6,3.2,12.8,7.4,32.30%,3.00%,0.70%,12.80%
"Ahmed, Aly CSUB",33,33,28.2,26.7,95.6,92.6,0.514,0.472,36.9,1.1,7,17.7,11.3,7.70%,1.40%,4.40%,16.20%
"Williams, Devin WVU",35,34,25.4,26.5,110.2,92.6,0.541,0.467,68.2,0,14.8,29.2,20.1,11.10%,1.60%,0.90%,15.70%
"Mitchell, Donovan LOU",31,5,19.1,20.9,114.5,92.7,0.532,0.489,30,37.9,6.6,13.5,9.5,15.80%,2.60%,0.60%,12.20%
"Goodwin, Shaq MEM",33,32,29.5,23.9,110.2,92.7,0.559,0.484,63.9,3.6,8.1,18.1,12.1,10.60%,1.90%,6.10%,13.10%
"Tolbert, Jordan SMU",30,24,26.6,21.1,123.2,92.8,0.595,0.561,51,1.7,16.6,20.5,17.3,5.70%,1.90%,3.40%,11.80%
"Carrera, Michael SCAR",32,32,27.8,24.2,116.1,92.8,0.587,0.528,50.2,39,8.6,21.3,13.8,9.40%,2.10%,4.40%,13.40%
"Djitte, Sidy CLEM",31,5,15.2,18.1,118.2,92.9,0.642,0.62,63,0,15.1,25.1,18.6,4.10%,2.60%,4.70%,18.50%
"Sutton, Dwayne UNCASH",34,34,30.5,20.2,110.2,92.9,0.557,0.509,68.7,24.9,8.4,19.5,12.4,8.00%,2.90%,2.50%,13.70%
"Harris, Nick COLCH",30,24,19.6,13.1,105,92.9,0.55,0.535,52.5,1,8.4,16.7,11.1,3.50%,1.60%,4.60%,16.50%
"Maric, Marin NIU",32,31,26.3,24.2,107,92.9,0.549,0.496,55.9,5.7,12.1,22.6,15.6,7.90%,1.60%,5.60%,14.90%
"Holton, Jonathan WVU",31,20,23.1,17.4,124.8,92.9,0.591,0.561,41.1,22.8,16.7,21.3,17.6,11.70%,2.50%,1.80%,13.70%
"Brown, Kory NDSU",27,27,29.1,20.5,107.8,93,0.567,0.521,36.2,21.6,6,19.9,12.2,17.60%,2.80%,3.50%,17.90%
"Pinkney, Trey SFA",34,34,26.1,6,126.2,93,0.584,0.517,79.7,39,1.3,7.1,3.8,20.50%,3.40%,0.10%,26.00%
"Basile, Dedrick CSUB",33,33,29.3,21,111.1,93,0.566,0.546,17.9,42.6,2.5,10.1,5.8,25.20%,3.60%,0.80%,14.40%
"Caruso, Alex TXA&M",37,37,28.8,15.6,111.7,93,0.603,0.566,29.4,34.4,4.1,9.5,6.2,31.10%,4.20%,1.60%,25.80%
"Carey, Michael WAGNER",34,25,29.1,20.6,119.9,93.1,0.594,0.528,45.7,18.3,11.9,23.1,15.7,11.10%,1.50%,3.10%,13.50%
"Johnson, Brice UNC",42,41,28.2,25.4,129.4,93.1,0.661,0.617,41.7,0,11.9,29.1,19.2,9.50%,2.20%,5.40%,12.00%
"Hammink, Shane VALPO",35,10,22.1,21.3,104.5,93.1,0.598,0.549,37.5,32.1,2.9,12.2,6.9,15.70%,2.00%,1.40%,21.20%
"Swanigan, Caleb PUR",34,34,25.7,24,96.7,93.1,0.538,0.498,33.3,25.5,7.5,27.2,16.6,13.20%,0.80%,0.90%,21.80%
"McCall, Tahjere TENNST",31,29,30.1,26.4,106.9,93.1,0.575,0.488,69,23.8,5.8,13.6,9,20.70%,4.50%,1.50%,19.70%
"Reynolds, Jalen XAVIER",34,32,19.6,24.4,107.3,93.1,0.562,0.527,44,2.5,11.4,23.9,16.4,7.30%,1.90%,3.80%,15.40%
"Bilbao, Jorge UTA",35,34,24.4,16,100.8,93.2,0.505,0.467,46.7,4.1,10.6,19.1,13.5,11.30%,1.60%,2.70%,20.40%
"Wray, Chris MTSTMR",30,24,17.6,18.2,106.5,93.2,0.537,0.559,31.5,0.7,14.1,12.6,12.5,7.40%,3.50%,6.50%,14.20%
"Werner, Dexter NDSU",33,2,22.1,21.5,111.5,93.2,0.533,0.498,55.5,0.5,13.4,21.8,16.5,7.50%,2.10%,4.50%,11.30%
"Valentine, Denzel MSU",31,30,33,28.3,124.7,93.3,0.612,0.579,21.4,52.7,3,21.2,11.9,45.80%,1.90%,0.70%,14.90%
"Tarczewski, Kaleb ARIZ",26,24,27.4,16.4,120.6,93.3,0.604,0.533,78.7,0,11.6,26.4,17.9,4.20%,0.60%,4.90%,14.40%
"Cooke, Charles DAYTON",32,31,32.1,24.7,111.1,93.3,0.57,0.527,45.8,40.5,4.9,15.1,9.5,12.30%,2.30%,4.20%,11.30%
"Walker, Ahmad STNBRK",33,33,29.2,21.9,99.9,93.4,0.525,0.461,54.4,25.1,6.3,19.6,11.9,24.40%,2.00%,1.00%,24.10%
"Abruzzo, Tim NAVY",30,1,19.6,20.4,99.8,93.4,0.482,0.455,18.5,68.8,3.3,17.1,9.3,10.10%,3.70%,2.00%,10.10%
"Wilson, Kaelon UTA",33,12,21.8,21.6,112.6,93.4,0.546,0.494,49.8,30.8,8.1,15.4,10.7,9.10%,2.70%,0.70%,10.90%
"Boucher, Chris ORE",38,35,25.8,20.5,127.4,93.4,0.637,0.605,50.5,39,12.5,20.4,15.2,2.90%,1.80%,11.80%,10.70%
"Loman, Demontez TENNST",31,31,23.4,10.5,109.6,93.4,0.558,0.547,39.6,0,9.9,16.9,12.5,3.00%,2.90%,5.50%,18.40%
"Hooper, Chris STFRNY",32,10,21.3,28.4,103.7,93.4,0.592,0.578,57.4,0.8,9.6,16.7,12,20.50%,2.90%,5.90%,19.90%
"Burrell, Trahson MEM",32,9,23.7,21.2,113,93.5,0.529,0.479,29.1,34,9.7,16.9,12.3,23.40%,2.60%,2.80%,12.20%
"Tarpey, Terry W&M",30,30,30.2,19,110.7,93.5,0.578,0.524,39,26.8,5.7,22.1,13.6,15.10%,4.10%,4.80%,16.90%
"White, Lawrence UCD",28,13,22.7,15.8,90.1,93.5,0.486,0.488,42.3,33.1,3,12.5,7.3,10.90%,3.60%,1.10%,17.60%
"Paige, Jaysean WVU",35,1,22.5,28.5,115.7,93.6,0.559,0.512,32.2,35.4,7.4,10.8,8.4,12.10%,3.90%,1.30%,11.20%
"Bobbitt, Roderick HAW",33,31,34.1,21.2,109.1,93.6,0.547,0.468,49.4,50.6,3.7,10.6,6.7,29.50%,3.40%,0.60%,18.80%
"Ray-St Cyr, Colton COCAR",25,12,24.3,19.4,106.2,93.6,0.547,0.513,56.1,29.3,5.4,18.6,11.2,14.10%,2.50%,3.00%,16.30%
"Morgan, Jeremy UNI",36,36,32.3,18.3,121.7,93.6,0.637,0.58,46.6,46.6,4.8,15,9.5,15.10%,3.80%,3.30%,13.60%
"Bhullar, Tanveer NMSU",34,6,18.1,16,115.9,93.6,0.602,0.59,69.7,0.8,13.8,18.3,15.1,6.80%,0.60%,2.30%,17.20%
"Franklin, Chace JACKSN",34,28,30.1,24.4,97.4,93.6,0.481,0.434,34.8,41.2,3.7,15.5,8.4,18.40%,2.70%,1.50%,13.70%
"Rodriguez, Desi SHU",34,33,26,22.6,112.5,93.6,0.592,0.557,42,27.7,6.2,14,9.4,11.00%,3.50%,0.80%,14.20%
"Anderson, Ryan ARIZ",33,33,29.2,24.4,120.7,93.6,0.615,0.549,65.2,2.2,12.7,26.2,18.3,5.40%,1.40%,2.00%,13.30%
"Smith, Quincy HAW",34,34,26.6,17.6,100,93.6,0.501,0.493,50,25.7,3.8,9.8,6.3,17.40%,3.60%,0.50%,15.60%
"Walker, Darien VALPO",36,18,20.2,22.3,101.5,93.7,0.499,0.466,20.4,46,4.6,14.3,8.7,10.10%,1.60%,0.40%,11.90%
"Bernard, Malcolm FAMU",28,26,32.4,26.9,96.1,93.7,0.514,0.441,69.9,19.1,4.6,20.1,11,32.70%,4.00%,2.30%,20.00%
"Durham, Damiyne CSUB",32,0,22.1,27.6,102.8,93.7,0.515,0.507,9.8,71.8,2.8,13.7,7.6,6.90%,2.70%,0.70%,7.60%
"Oliver, Cameron NEV",38,33,29.4,22.9,106.1,93.7,0.562,0.533,33.8,15.4,9.8,21.8,14.7,6.00%,1.20%,9.00%,14.80%
"Hart, Josh NOVA",40,40,31.4,24.2,118.4,93.8,0.608,0.575,30.6,34.4,7.6,17.1,11.7,12.40%,2.20%,0.90%,11.50%
"Phillip, Tarik WVU",35,0,22.3,21.2,109.6,93.8,0.566,0.498,65.5,39.5,3.3,10.1,6,22.80%,3.90%,1.50%,19.80%
"Walker, Tevonn VALPO",31,26,22.5,22.8,100.5,93.8,0.489,0.453,32.7,37.6,4.5,11.5,7.3,14.10%,2.00%,0.50%,12.80%
"Calhoun, Bo BALLST",35,31,26.5,23,105.3,93.8,0.55,0.518,21.9,32.8,10.7,25.7,17.3,9.90%,2.00%,2.30%,15.40%
"Webb III, James BSU",31,30,30.6,25.2,114.4,93.9,0.572,0.532,44.1,30.4,9.1,26.8,16.3,7.70%,2.70%,2.50%,10.30%
"Wessel, Evan WICHST",35,35,21.2,10.7,102.5,94,0.43,0.425,11.2,78.4,7.3,9.3,7.3,5.80%,1.40%,0.40%,8.50%
"Sears, Justin YALE",28,27,31,25.9,116,94,0.576,0.534,52.6,5.2,13.8,14,12.7,19.30%,1.50%,6.10%,15.30%
"Lee, Damion LOU",30,30,33.6,23.2,119.1,94,0.577,0.514,37.7,50.4,2.2,11.1,6.3,10.70%,2.80%,0.10%,10.80%
"Russo, Cullen FRESNST",34,15,25.5,17.7,104.1,94,0.496,0.443,48.4,25.8,6.8,19.4,12.1,12.40%,4.00%,2.80%,13.50%
"Rideau, Laquincy GARDWB",33,1,15.8,22.7,94.2,94,0.491,0.484,51.3,31.6,3.1,12.7,7,30.90%,7.30%,0.40%,22.10%
"Thomas, Rashawn TXAMCC",33,32,26.4,31.9,106.8,94,0.6,0.558,51.2,4.3,12.3,22.1,15.9,10.10%,2.10%,10.00%,18.40%
"Lee, William UAB",33,19,24.8,22,108.8,94,0.569,0.55,24.1,33.5,8,18.9,12.7,11.60%,1.60%,11.90%,14.50%
"Valdes, Aaron HAW",30,29,30.7,21.9,116,94,0.576,0.54,41,42.6,5.6,14.5,9.4,15.80%,2.20%,2.10%,10.70%
"Ruttley, Jermaine UALR",35,18,18.4,12.4,99.5,94.1,0.457,0.399,30.3,32.1,3.2,15.3,8.6,14.90%,1.80%,0.20%,16.30%
"Bernstine, Drick UND",33,33,30.1,19.9,93.3,94.1,0.503,0.496,38.7,0.7,7.1,26.1,15.6,14.00%,2.00%,2.30%,20.30%
"Dalembert, Yohanny JMU",30,29,21.3,26.2,96.3,94.1,0.544,0.542,48.6,0,11.7,22.9,16.1,7.90%,0.90%,7.40%,20.90%
"Anderson, Dwaun WAGNER",33,29,28.4,20.3,98.6,94.2,0.495,0.457,30.6,20.6,4.5,13.8,8.2,11.50%,2.60%,3.70%,14.70%
"Smith, Donovan QUINN",30,9,18.9,23.9,88.3,94.2,0.442,0.404,21.5,0.9,9.6,21.8,13.8,7.20%,1.10%,9.50%,15.90%
"Delgado, Angel SHU",34,34,30.1,16.8,108,94.2,0.574,0.567,45.7,0.8,10.9,21.5,15,6.20%,1.10%,2.70%,17.60%
"Monson, Neal UCD",29,28,29,18.2,103.6,94.3,0.536,0.493,42.4,1.5,9,24.8,15.9,6.40%,0.90%,1.60%,14.70%
"Kell, Trey SDSU",38,38,28.5,24.6,103.6,94.3,0.531,0.496,34.6,47.4,3.1,11.3,6.7,11.50%,1.70%,0.70%,13.10%
"Davis, Tyler TXA&M",36,34,22.8,21.8,121.7,94.3,0.668,0.655,73.4,0,14.2,15.6,13.5,6.60%,1.40%,5.90%,16.10%
"Dunn, Kris PROV",33,32,33,27.9,104.8,94.3,0.548,0.499,46.2,27.5,3.5,14.8,8.2,41.80%,4.40%,1.90%,19.00%
"Jones, Jalen TXA&M",33,28,27.3,29.6,104.3,94.3,0.517,0.466,41.5,25.5,7.8,20.6,12.9,5.00%,1.40%,1.20%,9.80%
"Baker, Ian NMSU",34,34,32.8,22.5,112.2,94.3,0.566,0.519,29.7,49,2.1,13,7.4,22.70%,2.00%,0.40%,15.30%
"Moore, Ben SMU",29,27,29.8,19.8,122.7,94.3,0.593,0.549,43.9,0,12.1,16.5,13.4,13.20%,1.50%,5.60%,13.60%
"Sanders, Ray ALBANY",33,33,27.5,23.1,111.9,94.3,0.561,0.508,38.5,36.5,4.3,13.4,8.2,17.40%,3.40%,0.40%,14.00%
"Sherrod, Brandon YALE",30,30,27.8,21.6,120.9,94.4,0.592,0.568,75.9,0.4,11.7,17.3,13.3,8.70%,1.70%,2.60%,10.80%
"Hill, Johnny PUR",35,11,17.7,15.2,119.1,94.5,0.636,0.546,65.7,8.3,8.2,8.4,7.7,22.40%,3.40%,1.80%,24.80%
"Carter, Robert MD",36,36,26.3,23.9,114.1,94.5,0.629,0.596,33.6,25.4,8.6,21.4,14.4,14.90%,1.90%,4.90%,18.10%
"Dallier, Anthony YALE",30,10,19.9,14.2,104.9,94.5,0.53,0.508,32.5,41.5,3.5,14.7,8.4,11.40%,2.50%,0.90%,17.10%
"Hill, Kyndahl WEBER",35,3,23.2,16.4,125.6,94.6,0.667,0.619,55.8,5.8,10.1,18.3,13.8,7.20%,1.20%,4.10%,15.70%
"Vernon, Keonta GRCNYN",34,14,18.6,23.1,93.9,94.6,0.494,0.475,41.4,1,13.5,19.1,14.8,5.30%,1.70%,3.00%,18.90%
"Floyd, Demetrious SFA",34,31,24.4,24.9,117.1,94.6,0.602,0.595,8.3,62.9,1.3,6.3,3.4,12.10%,2.80%,0.40%,7.60%
"Rabb, Ivan CAL",34,34,28.7,19.9,123.4,94.6,0.646,0.616,58.8,0.8,11.2,21.4,15,6.80%,1.10%,4.00%,13.80%
"Havener, Nick BU",34,16,21,19.1,101.9,94.6,0.525,0.5,29.7,3.1,9.6,23,15.1,12.80%,3.10%,6.10%,18.10%
"Iverson, Kuran URI",28,25,27.1,22.8,97,94.6,0.521,0.513,34.6,18,9,22.8,14.3,12.30%,1.80%,4.80%,19.10%
"Lattin, Khadeem OU",37,37,22,12.8,116,94.7,0.565,0.557,34.8,0.6,10.7,15.1,12,4.90%,2.20%,9.50%,14.10%
"Olaniyan, Bola SIU",29,26,23.9,16.8,113.2,94.7,0.602,0.566,54.6,0,14.5,29.5,19.7,6.10%,2.20%,0.90%,20.00%
"Davis, Kyle DAYTON",33,33,26,15.8,111.4,94.7,0.594,0.555,47.5,33.9,2,12.8,7.1,15.70%,2.80%,1.00%,16.30%
"Pride, Justin CSUB",33,10,17.8,15.7,96.2,94.7,0.442,0.347,101,1,4,10,6.4,26.80%,2.70%,0.80%,21.50%
"Tillman, Justin VCU",36,4,16.5,19.3,123.9,94.8,0.61,0.603,42.5,0.6,15.1,26.7,19,2.60%,1.20%,3.00%,9.80%
"Jones, Deon MONM",31,30,23.6,22.4,106.2,94.8,0.533,0.487,36.4,16.5,5.7,21.4,12.7,9.80%,1.50%,3.90%,11.90%
"Tobey, Mike UVA",37,7,15.7,24.1,120.3,94.8,0.616,0.606,25.3,5.1,13.3,23.2,16.9,5.80%,1.10%,4.80%,10.20%
"Fox, Josh UCD",28,28,31.6,27.2,102.2,94.8,0.55,0.514,40.5,0.3,7.5,17.2,11.6,17.10%,2.10%,1.50%,16.00%
"Hughes, Sam UNCASH",34,30,26.4,21.4,106.6,94.8,0.563,0.516,42.1,6.5,7.1,11.5,8.3,8.90%,2.80%,5.40%,15.60%
"Wrapp, Brent CSUB",33,31,28.5,11.2,108.1,94.8,0.517,0.437,64.3,31,3.6,10.6,6.5,24.40%,2.60%,1.20%,23.60%
"Evans, Jacob CIN",33,8,24.4,19.3,111.3,94.8,0.501,0.46,22.1,53.4,5,13.6,8.6,13.10%,2.10%,3.70%,8.30%
"Coleman, DaJuan SYR",37,37,17.5,15.8,107.9,94.9,0.588,0.548,56.5,0,11.8,17.9,13.6,4.80%,2.50%,5.90%,20.90%
