ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"Koch, Adam UNI",35,35,24.9,26.7,114.3,92.9,0.614,0.521,63.1,26.5,7,18.3,11.6,14.00%,1.60%,1.60%,16.80%
"Dulkys, Deividas FSU",32,22,22,19.4,114.3,92.9,0.582,0.57,12.8,78.9,4.4,7.5,5.5,10.10%,2.70%,1.40%,12.10%
"Singletary, Chris KENT",30,25,25.4,27.9,104.9,92.9,0.516,0.47,66.1,14,6.7,15.4,10,36.70%,4.20%,0.80%,16.30%
"Foster, David UTAH",29,29,21.7,13,104,93,0.539,0.524,43.8,0,8.6,17.1,11.9,7.20%,0.70%,17.40%,17.70%
"Williams, Jeremy UTEP",33,18,24.1,20.1,113.6,93,0.599,0.552,65.7,31.9,7.1,14.6,10.2,6.60%,1.70%,2.30%,13.50%
"Roe, Delvon MSU",37,30,20.6,16.5,112,93,0.601,0.553,72.7,0,10.8,17.3,12.8,10.30%,2.50%,5.30%,20.20%
"Hollowell, James EIU",30,13,18,24.1,101.8,93,0.498,0.455,32.3,0.5,10.1,21.3,14.4,9.70%,2.20%,8.10%,12.20%
"Dixon, De'Suan JACKSN",32,26,29.3,22.6,95.8,93,0.467,0.439,36.1,28.8,8.3,16.9,11.3,11.30%,3.20%,1.90%,13.00%
"Moore, E'Twaun PUR",35,35,31.5,29,103.8,93,0.536,0.499,28.8,30.7,3.4,10.8,6.4,19.80%,2.80%,1.00%,12.00%
"Goode, Jeremy MTSTMR",31,31,32.7,26.5,97.5,93.1,0.521,0.469,52.8,28.2,2.4,6.6,4.1,30.20%,4.60%,0.50%,19.90%
"Williams, Eddie SFA",31,31,36.1,19.6,115.4,93.1,0.588,0.574,36.3,29,7,13.7,9.6,16.10%,3.30%,0.20%,14.40%
"Howard, Matt BUTLER",38,38,25.2,24.6,115.8,93.1,0.597,0.487,84.7,4.1,9.3,16.6,12.1,7.50%,1.50%,2.80%,14.00%
"Davis, Ed UNC",23,23,27.9,21.3,115.1,93.2,0.618,0.578,68.8,0,10.7,24.2,16.1,6.80%,0.90%,9.50%,15.50%
"Johnson, Marcus DAYTON",36,28,24.9,21.8,99.3,93.2,0.513,0.482,34.3,33.6,2.3,12.3,6.9,16.40%,2.10%,0.90%,15.10%
"Marks, Jason SELOU",30,16,21.4,12.2,109.8,93.2,0.607,0.579,38.9,2.1,6.3,18.8,12.2,17.90%,2.60%,3.20%,26.40%
"Willard, Sam PACIF",35,35,30.8,21.7,112.9,93.2,0.554,0.506,31.8,12.3,10.5,22.4,15.4,10.90%,2.20%,2.30%,12.80%
"Davis, Douglas PRIN",31,26,31.3,24.4,103.3,93.2,0.588,0.552,20.5,56.2,2.7,8.3,5,10.30%,2.20%,0.20%,16.80%
"Selvig, Derek MONT",32,3,20.8,19.3,101.4,93.2,0.568,0.56,28.7,36,10,20.6,14.6,17.40%,2.00%,3.50%,26.50%
"Threatt, Jay DSU",29,27,34.4,16.8,101.2,93.2,0.473,0.413,38.8,41.3,3.7,9.4,5.6,27.80%,5.60%,0.60%,18.00%
"Smyth, Kyle IONA",31,28,25.5,15.8,115.9,93.2,0.592,0.562,30.6,64.5,3.1,10.8,6.3,11.50%,2.80%,1.50%,11.00%
"Harper, Justin RICH",35,35,25,23.1,109.5,93.2,0.577,0.555,24.8,42.1,7.9,16.7,11.6,8.90%,1.90%,3.80%,13.00%
"Udoh, Ekpe BAYLOR",36,36,35.1,22,112.4,93.2,0.542,0.499,41.5,6.7,12.9,17.8,14.3,14.40%,1.40%,11.00%,15.90%
"Pelage, Jeff BU",35,27,17.3,13.7,82.9,93.2,0.436,0.43,54,0,12,22.8,15.8,2.20%,1.40%,4.80%,26.70%
"Bernal, Junior MAINE",30,30,29.4,19.6,93.7,93.2,0.459,0.433,52.6,6.5,7.9,13.8,9.9,26.90%,2.70%,0.80%,20.20%
"Davis, George UAPB",34,3,17.6,16.7,98.8,93.3,0.508,0.489,37.3,9.9,11.1,17.3,13,5.70%,1.70%,3.10%,16.20%
"Jackson, Clarence SIENA",33,33,26.7,24.6,109.4,93.3,0.557,0.526,26.4,55.3,1.9,8.4,4.8,6.10%,3.80%,1.30%,10.10%
"Sanders, Jamarr UAB",34,34,34.2,17.7,105.6,93.3,0.534,0.507,19,61.1,3.5,13.3,7.6,16.70%,2.40%,0.80%,16.00%
"Mack, Shelvin BUTLER",38,38,30.9,25.8,109.4,93.3,0.569,0.539,25.8,43.5,2.2,13,7.1,25.10%,2.80%,0.50%,14.40%
"Pittman, Dexter TEXAS",34,34,19.1,23.5,116.2,93.3,0.649,0.654,63.1,0,16.6,15.3,14.5,5.10%,1.00%,8.90%,18.00%
"Lowery, Rob DAYTON",31,8,19.6,23.5,99.3,93.3,0.537,0.497,25.9,64.6,2.3,10.1,5.9,36.20%,2.60%,0.20%,24.70%
"Hall, DeAndre TEXSOU",33,33,33.5,27.3,100.5,93.4,0.543,0.518,31.3,8.9,6.2,13.7,9.1,18.80%,3.30%,1.60%,17.70%
"Miles, Isacc MURRST",36,36,26.9,18.7,115.6,93.4,0.613,0.563,41.7,51.7,3.1,9.1,5.7,24.20%,2.50%,0.40%,21.10%
"Bowdry, Brandon EMU",32,30,32,28.3,104.2,93.4,0.538,0.501,45.8,10.2,9.9,26.9,16.7,9.70%,2.10%,1.50%,13.30%
"Washington, Greg HOFSTR",33,30,25,16,96.5,93.4,0.467,0.434,21.7,0.5,9.9,16.1,11.6,5.90%,1.40%,11.50%,15.60%
"Richard, Cleveland ARMY",29,29,32.2,24.8,98.5,93.4,0.486,0.442,28.7,35,4.4,12.1,7.4,22.20%,3.30%,1.70%,14.00%
"Smith, Kevin RICH",35,0,15.2,11.4,104.1,93.4,0.591,0.585,56.9,15.4,4.8,11.5,7.6,14.30%,3.20%,3.40%,27.00%
"McGhee, Gary PITT",34,34,24.2,15.1,112.5,93.4,0.63,0.623,53.6,0,12.1,20.4,15.1,4.90%,0.60%,7.50%,19.40%
"Dreher, Robbie WINTHR",33,19,20.8,22.4,78.6,93.4,0.377,0.334,27.6,44,4.6,8.5,6,11.60%,3.20%,0.70%,15.00%
"Onuaku, Arinze SYR",32,31,22.8,20.2,116.8,93.4,0.647,0.668,30.6,0,11.5,13.3,11.5,5.10%,2.30%,5.20%,14.20%
"Holloway, Murphy MISS",34,30,25.7,19.8,109.5,93.5,0.547,0.56,40.3,0,11.2,19.9,14.1,4.40%,3.30%,2.80%,11.70%
"Cooperwood, Cory WRIGHT",32,32,23.9,23,109.3,93.5,0.54,0.482,49.1,12.4,12.8,21.3,15.4,8.20%,1.90%,3.90%,13.80%
"Huelsman, Kurt DAYTON",37,37,21.7,12.8,100.1,93.5,0.542,0.496,70.6,0,9.7,12.9,10.5,4.70%,1.30%,3.10%,22.80%
"Johnson, Anthony FAIRFL",34,34,30.6,26.8,112.3,93.5,0.551,0.515,51.2,0.7,16.8,19.4,16.5,3.90%,2.40%,8.30%,11.30%
"Shumpert, Iman GT",30,29,30.1,21,94.4,93.5,0.493,0.454,27.8,41.1,3.4,9,5.9,24.50%,3.70%,0.60%,23.30%
"Martin, Kelvin CHSOU",30,27,32.1,24,106.5,93.5,0.537,0.506,44.3,4,11.6,18.3,13.4,13.60%,4.00%,2.80%,15.90%
"Hayward, Lazar MARQ",34,34,32.3,31.5,108.8,93.5,0.54,0.495,24.7,36.2,8.2,21.3,13.7,11.20%,3.70%,1.70%,10.50%
"Monroe, Greg GTOWN",34,34,34.2,26.5,108.7,93.5,0.576,0.534,54.3,7,8.6,25.2,16,22.40%,2.20%,4.90%,19.00%
"Guzman, Luis TEMPLE",35,35,31.8,11.9,95,93.6,0.466,0.435,34.8,41.6,2.6,12.5,7,18.30%,1.50%,0.30%,22.50%
"Edwards, Mario COCAR",35,33,29.9,20.2,112.8,93.6,0.589,0.558,29.7,45.1,3.2,11.9,7.1,15.70%,1.30%,0.60%,15.60%
"Abrahams, Albert BETHCO",33,5,18.3,26.7,105.3,93.6,0.549,0.53,41.4,0,12.6,22.5,15.6,7.60%,1.50%,4.80%,14.20%
"Thomas, Malcolm SDSU",34,33,31.3,19.5,110.7,93.6,0.558,0.547,64.7,1.9,10.5,18.5,13.4,14.40%,1.70%,5.60%,16.60%
"Morris, Marcus KAN",36,33,24.7,23,123.9,93.6,0.619,0.59,49.2,10.5,12.8,14,12.5,8.10%,2.20%,1.30%,11.50%
"Moran, Johnny UNI",33,33,26.4,15.6,95.3,93.6,0.463,0.423,19.3,66.3,3.4,12.6,7.3,12.10%,2.80%,0.10%,15.90%
"Sacre, Robert GONZ",34,33,25.3,22,104.2,93.7,0.574,0.528,73.9,0.4,9,14.7,11,4.50%,1.60%,7.70%,18.20%
"Walker, Chris ARMY",29,25,20,15.6,92.1,93.7,0.503,0.488,24.8,0,11.2,14.1,11.5,3.50%,2.10%,4.50%,21.20%
"Hartsock, Noah BYU",36,30,24.4,12.3,127.8,93.7,0.599,0.557,25.1,2.3,7.9,15.8,11,8.00%,1.20%,5.50%,9.80%
"Granstra, James WIU",30,28,26.7,14.4,102.8,93.7,0.555,0.533,56.9,0,6.6,16.4,10.5,5.70%,1.00%,10.30%,16.60%
"Hardy, Ayron JKSNVL",33,33,28.9,16.2,110.9,93.8,0.567,0.539,28.3,17.6,7.8,14.3,10.1,15.20%,4.10%,3.70%,17.90%
"Mitchell, Tony ALA",30,18,23.3,20.5,114.2,93.8,0.534,0.519,25,24.6,11.1,17.9,13.2,5.30%,3.50%,3.30%,7.20%
"Huffman, Jonathan IONA",30,13,16.2,22.3,96.2,93.8,0.537,0.519,24.7,56.3,4,17.2,9.7,6.20%,0.90%,2.10%,15.00%
"Kanacevic, Halil HOFSTR",34,7,26.9,20.3,93.1,93.8,0.449,0.409,31.7,16.7,10.1,19.9,13.4,8.90%,1.30%,7.60%,15.70%
"Collins, Dwayne MIA",29,28,24.7,25.1,109.2,93.8,0.614,0.604,75.5,0,14.3,22,16.5,10.30%,1.40%,5.00%,20.10%
"Duncan, Chris ALST",29,11,17.9,22.3,90,93.8,0.457,0.427,31.6,25.1,9.4,14.6,10.8,8.60%,1.60%,10.30%,16.00%
"Joseph, Kris SYR",35,4,27.8,19.4,113.6,93.9,0.579,0.508,59.8,15.8,7.7,13.8,10.2,10.20%,2.80%,1.60%,15.90%
"Ford, Kevin ORU",33,32,27.3,22.2,113.2,93.9,0.583,0.561,56.8,0.7,12.4,18.4,14.1,9.40%,1.80%,5.20%,14.40%
"Moorer, Tramayne ALST",31,26,26.3,25.1,104.1,93.9,0.564,0.488,72,12.1,9.9,20.9,13.8,7.00%,2.30%,2.40%,17.30%
"Hubbard, Tommy ETNST",35,35,33.5,23.3,102,93.9,0.512,0.462,37.3,11.5,9.3,17.9,12.4,7.90%,2.90%,1.50%,14.60%
"Lockett, Trent ASU",33,15,19.6,21.6,100.6,93.9,0.558,0.5,56.3,12,7.6,13.9,10.1,9.70%,2.70%,0.50%,19.90%
"Quayle, Jared USU",35,35,31.8,21.9,118.9,93.9,0.565,0.512,26.4,47.5,3.9,19.3,11.2,23.90%,2.30%,0.00%,12.70%
"Taylor, Zaire MIZZOU",34,30,27.3,16,110.3,93.9,0.514,0.454,38.3,49.1,4.1,8.7,5.8,16.00%,3.90%,0.90%,13.20%
"Wall, John UK",37,37,34.8,25.6,109.7,93.9,0.57,0.503,53,26,2.7,10.1,6.1,34.80%,3.00%,1.50%,21.60%
"Moore, Ramone TEMPLE",35,5,18,25.4,105.3,94,0.532,0.491,41.2,19,7.6,12.2,9.1,18.90%,1.30%,0.20%,14.10%
"Wesley, Tai USU",35,35,27.5,26.2,123.9,94,0.608,0.574,41.1,0.6,13.6,16.1,13.9,25.80%,1.30%,5.40%,13.80%
"Tiller, J.T. MIZZOU",31,31,23.9,22.2,100.8,94,0.509,0.438,44.9,17.6,5.4,8.9,6.5,24.90%,3.90%,0.30%,20.50%
"Daniel, Domineek SACST",30,14,16.3,27,78.1,94,0.462,0.431,26.9,25.1,5.6,17.6,10.5,13.20%,5.60%,4.80%,23.50%
"Reid, Ryan FSU",31,29,22.7,18,98.9,94,0.523,0.491,46.1,0,9.9,10,9.1,10.10%,1.50%,2.60%,20.20%
"Butler, Ryan RICH",35,35,28,16.9,106.1,94,0.581,0.558,19.3,60.9,2.5,10.5,6.2,12.00%,3.60%,1.30%,16.50%
"Frease, Kenny XAVIER",35,8,16.3,18.4,97.3,94,0.517,0.507,33.3,1.3,7.6,20.9,13.3,8.20%,1.40%,3.60%,18.90%
"Rutty, Justin QUINN",33,33,31.5,24.2,113.3,94,0.568,0.542,39.9,0,17.5,20.7,17.5,6.10%,1.90%,1.80%,14.30%
"Peacock, Zachery GT",35,1,22.5,19.7,106.7,94.1,0.559,0.517,28,21.3,7.8,11.5,8.9,8.50%,2.60%,1.30%,16.50%
"Mitchell, Kwamain STL",35,35,32.8,28.4,103.6,94.1,0.556,0.523,29.3,40.1,2,8.7,5,24.10%,2.80%,0.20%,14.60%
"Bennett, Akeem STFRNY",29,26,36,27.8,91.8,94.1,0.496,0.429,62.5,25.8,6.5,15.5,9.6,28.60%,3.80%,1.80%,22.50%
"Powell, Glenn JKSNVL",33,23,15.7,15,92.7,94.1,0.483,0.449,43,0,11.7,19,14,1.10%,1.90%,7.90%,21.10%
"Potter, David CLEM",32,30,23.9,17.3,96,94.1,0.499,0.478,16.7,60.8,3.3,9.1,5.7,10.20%,3.10%,0.80%,17.90%
"English, Kim MIZZOU",34,29,24.1,30.8,100.2,94.2,0.522,0.479,33,46.3,3.8,11.7,7,9.80%,3.10%,0.40%,13.50%
"Miles, Chris BYU",36,35,16.3,14.4,113.7,94.2,0.562,0.521,46.2,0,7.5,16,11,9.60%,1.30%,3.60%,15.40%
"Awaji, Buchi SMISS",31,2,17.4,17.8,105,94.2,0.524,0.507,16.3,52.4,3.7,13.3,7.7,10.80%,2.40%,0.70%,13.70%
"Kelly, Curtis K-STATE",37,37,25.4,22.3,108.4,94.3,0.609,0.565,68,0.4,10.7,16.5,12.3,12.60%,1.80%,8.30%,21.70%
"Bendall, Nate USU",33,33,25.8,20.8,116.2,94.3,0.615,0.562,39.1,0,8.3,17.3,12.2,5.20%,1.40%,3.80%,14.30%
"Jackson, Jamee QUINN",33,1,15.2,14.9,101.8,94.3,0.516,0.484,78.9,0,11.4,15.8,12.5,1.10%,1.90%,4.90%,16.90%
"Simmons, Marcus USC",29,6,17.4,11.7,95.4,94.3,0.536,0.478,47.1,10.3,5.2,8.4,6.2,9.80%,1.50%,1.80%,25.40%
"Lewis, Dwight USC",30,30,35.6,24.6,94.8,94.3,0.502,0.455,28.4,38.5,1.4,8.2,4.5,10.30%,2.10%,0.70%,15.60%
"Buckner, Reginald MISS",31,8,17.3,12.1,109.2,94.3,0.578,0.584,73.5,2.4,9.6,17.4,12.3,1.50%,1.30%,12.10%,17.90%
"Young, Andre CLEM",32,3,26.3,18.2,107.2,94.4,0.569,0.53,25.9,69,2,7.2,4.2,16.50%,3.70%,0.00%,18.60%
"Craion, Michael ORU",33,31,31.2,23.2,105.8,94.4,0.55,0.512,49.5,4.6,9.2,17.2,12.1,11.10%,2.50%,3.00%,15.80%
"Scott, Jereal SFA",32,32,24,28.4,111.7,94.4,0.579,0.526,49.1,0,11,18,13.4,5.40%,1.10%,3.20%,13.20%
"Adams, Martavius ARKST",31,31,25.5,24,102.3,94.4,0.587,0.569,38.2,0,7.7,24,14.6,6.00%,1.00%,2.30%,18.00%
"Scheyer, Jon DUKE",40,40,36.8,23.4,128.6,94.4,0.579,0.503,41.6,54,2.4,8.5,5,25.80%,2.70%,0.70%,9.40%
"Ojougboh, Nkem NEASTN",33,33,33.2,16.4,109.5,94.4,0.593,0.557,40.8,2.3,10,17.2,12.6,6.90%,1.40%,7.60%,18.90%
"Brooks, Ryan TEMPLE",35,35,36.2,22.7,108.6,94.4,0.522,0.478,23.8,40.6,2.1,11.3,6.2,14.00%,1.40%,0.30%,8.20%
"Nankivil, Keaton WIS",33,33,25,18.2,119.1,94.5,0.581,0.551,26.1,36.7,10.3,14.2,11.3,8.70%,1.70%,3.90%,11.50%
"Weems, Kyle MOST",36,36,28.8,23.2,121.1,94.5,0.595,0.57,20.1,46.7,4.6,21.9,12.2,14.20%,3.00%,4.10%,8.40%
"Balbay, Dogus TEXAS",27,22,21.5,11.8,101.3,94.5,0.478,0.462,39.1,10.9,5.5,9.9,7.1,27.70%,3.30%,2.20%,28.50%
"Treasure, Junior TEXSOU",30,28,27.8,30.2,97.9,94.5,0.54,0.477,42.8,51.6,1.8,9,4.9,22.90%,3.80%,0.40%,20.00%
"Iverson, Colton MINN",35,4,16.9,19.7,92.4,94.5,0.504,0.482,53.9,0,10.2,19.6,13.6,6.70%,1.20%,6.30%,21.20%
"McFarland, Chas WAKE",31,25,24.6,17.4,95.8,94.5,0.505,0.446,75.3,3,9.9,19,13.7,6.10%,1.10%,4.70%,21.10%
"Lee, Gerald ODU",36,36,29.3,24.3,117.5,94.5,0.605,0.551,47.9,3.4,7.1,11.9,8.7,9.60%,1.20%,2.60%,13.30%
"Marshall, Zeke AKRON",35,28,16.8,20.4,88.2,94.5,0.481,0.471,47.7,0.7,10.3,16.6,12.3,5.90%,0.90%,10.80%,21.60%
"George, Paul FRESNST",29,29,33.2,27.8,106.1,94.6,0.578,0.506,36.4,46,6.7,18.8,11.7,22.40%,4.00%,2.90%,18.20%
"Simpson, Anthony KENT",34,4,25.3,18,115.5,94.6,0.587,0.565,27.4,21.9,8.6,18.8,12.4,7.70%,2.50%,3.00%,12.20%
"Gordon, Richie WCU",34,33,20,21.5,108.4,94.6,0.583,0.562,41.9,0.5,10.4,16,11.9,8.00%,3.00%,6.90%,17.30%
"Palmer, Kevin TXAMCC",32,32,32.9,32.3,104.4,94.6,0.586,0.522,52.3,36.3,6.5,13.1,8.9,20.70%,4.40%,1.00%,20.50%
"Augustus, Kodi MSST",34,33,22.5,22.8,101.9,94.6,0.543,0.479,42.6,40.4,9.2,16,11.7,7.20%,1.40%,3.90%,18.20%
"Kromah, Lasan GWU",31,31,24.5,25.6,103.9,94.7,0.541,0.536,27.2,44.7,4.8,10.4,6.9,17.40%,4.80%,1.60%,15.10%
"Tarver, Seth OREST",32,32,30.5,19.6,107.3,94.7,0.545,0.498,44,16.4,5.4,13.5,8.6,18.40%,4.60%,0.40%,14.60%
"Abbott, Ty ASU",32,25,28.7,23.7,108.3,94.7,0.579,0.554,18.9,62.9,3.9,14.6,8.9,13.20%,2.10%,1.30%,13.10%
"Patterson, Patrick UK",38,38,33,18,131,94.7,0.631,0.607,34.8,18.4,10.6,13.4,11.1,5.50%,1.20%,4.10%,8.70%
"Culpepper, Randy UTEP",33,33,33.3,25.2,115.1,94.7,0.603,0.568,34.5,52.3,2.6,6.6,4.4,11.80%,3.10%,0.90%,10.60%
"Butler, Tramaine ALST",31,24,28.3,23.7,92.9,94.7,0.476,0.444,59.1,33.8,8.4,11.8,9.1,19.20%,3.70%,1.20%,18.50%
"Gonzalvez, David RICH",35,35,34.5,22.3,112.9,94.7,0.585,0.551,34.8,54.9,2.7,11.1,6.5,14.60%,3.40%,0.70%,11.50%
"Taylor, Tyshawn KAN",36,25,23.1,17.8,108.1,94.8,0.538,0.485,43.3,27.6,2.4,8.4,5.3,24.10%,3.20%,0.80%,20.20%
"Veasley, Willie BUTLER",37,37,31.4,17.7,106.6,94.8,0.587,0.565,32.2,48.1,6.5,10.9,8,7.00%,2.40%,0.90%,17.40%
"Williamson, Andre APP",37,7,16.6,15.9,106.7,94.8,0.566,0.509,73.7,0,10,27.5,18.2,5.40%,1.30%,7.00%,20.50%
"Townsend, Savalace UAPB",28,22,29.6,21.2,91.9,94.8,0.491,0.42,48.3,37.5,3.2,9.7,5.9,13.60%,3.30%,0.80%,19.00%
"Morgan, Raymar MSU",36,33,27.2,21.9,110.6,94.8,0.577,0.538,48.1,5.8,9.6,16.8,12,12.90%,2.40%,2.90%,16.40%
"Fernandez, Juan TEMPLE",34,30,31.6,22.9,109.2,94.8,0.568,0.532,20.7,46.4,1.1,7.6,4.1,24.40%,2.00%,0.20%,14.80%
"Coleman, Will MEM",34,18,23,15.2,121.2,94.9,0.651,0.639,55.5,0,11.7,20.2,14.6,2.80%,1.10%,9.60%,16.10%
"Odufuwa, George UNT",33,32,31.5,18.7,112.7,94.9,0.622,0.604,78,0,12.1,26.4,17.7,11.60%,1.20%,2.70%,20.60%
"Love, Jason XAVIER",35,35,27.8,20.4,118.1,94.9,0.598,0.552,51.2,0,13.8,20.1,15.6,5.90%,0.90%,5.00%,14.40%
"Ford, Joe PACIF",35,35,26.9,13.6,124.6,94.9,0.646,0.651,57,0,10.5,14.3,11.6,20.20%,2.60%,4.10%,19.80%
"Carter, Paul MINN",35,2,15.2,23,103.2,94.9,0.563,0.532,32.9,18.8,8.8,18.9,12.7,6.60%,2.00%,2.20%,16.00%
"Cooper, Kenneth UAB",34,4,19.1,18.5,96.9,95,0.487,0.441,80,2.1,9.3,13.9,10.6,3.40%,0.90%,2.90%,15.10%
"Idlet, Steven TULSA",35,11,21,16.1,113.3,95,0.596,0.517,72.7,0,9.3,20,13.5,7.20%,1.20%,4.50%,17.80%
"Harris, Elias GONZ",34,34,29.4,24.1,117.1,95,0.619,0.582,56.2,15.5,8.6,18.1,12.4,7.90%,1.90%,1.60%,13.50%
"Murry, Toure' WICHST",35,35,31.6,22.4,105.7,95,0.533,0.487,38.8,37.9,4.2,15.8,9,21.10%,2.80%,1.00%,15.90%
"Dahlman, Noah WOFF",35,35,28.9,26.5,126.4,95,0.618,0.579,49.4,0.3,13.3,12.2,11.7,6.50%,1.80%,1.60%,7.50%
"Coleman, Thomas NCAT",32,26,27.1,17.8,107.5,95,0.557,0.543,63,1,11.6,21.1,14.7,10.90%,1.60%,8.70%,16.90%
"Benn, Bilal NIAG",30,28,36,22.4,102.1,95,0.481,0.44,26.3,32.2,10.3,18.8,13.2,18.80%,3.00%,1.00%,14.60%
"Johnson, Aaron UAB",34,34,35.5,15.8,106.9,95,0.594,0.524,67,35.4,0.8,7.7,3.8,28.50%,2.80%,0.00%,25.10%
"Jackson, Tayvon MTSTMR",30,0,17.6,9.9,109.3,95,0.51,0.4,88.3,0,9.6,12.6,10.1,5.80%,0.90%,5.80%,16.90%
"Carmichael, Jackie ILLST",33,18,16.6,21.3,111.8,95,0.596,0.563,54.3,0,13.7,15.9,13.6,2.50%,1.70%,10.20%,15.80%
"Clayborn, Aaron TEXSOU",31,18,19.3,14.5,97.1,95,0.548,0.525,29.5,0,7.4,15.2,10.2,3.90%,1.90%,2.50%,20.70%
"Green, JaMychal ALA",31,28,27,29.5,103.6,95,0.549,0.495,50.2,1.5,11.9,18.5,13.9,9.30%,2.00%,6.80%,16.50%
"Davis, Paul WINSAL",29,24,26.9,20.3,104.5,95,0.578,0.576,50.9,0,11.7,19.7,14.1,3.30%,1.60%,6.70%,16.70%
"Barlow, Kelsey PUR",35,11,16,16.5,87,95,0.459,0.442,55.8,4.8,6.5,10,7.4,18.70%,1.70%,1.70%,26.20%
"Brown, Isiah ETNST",34,33,25.5,16.9,102.9,95,0.55,0.532,68.3,0,8.9,15.7,11.2,8.60%,1.90%,7.00%,19.10%
"Johnson, Cameron TEXST",30,29,25.4,30.2,96.9,95,0.51,0.452,64.1,0.6,10.9,23.1,15.3,10.50%,3.40%,1.90%,17.20%
"Jones, Andre WINTHR",31,13,20.8,21,82.7,95.1,0.41,0.371,27.3,34.8,2.7,9.1,5.3,19.30%,2.30%,1.30%,17.50%
"Sampson III, Ralph MINN",33,32,25.6,18.5,107.2,95.1,0.543,0.502,48.5,1.5,8.6,17.7,12,14.00%,1.30%,7.30%,16.80%
"Diliegro, Dane UNH",30,27,28.3,19.7,93.7,95.1,0.529,0.498,48.8,0.5,10.3,23,14.7,4.30%,0.40%,0.60%,21.30%
"Keeling, Xavier DET",34,33,30,22.9,103.9,95.1,0.575,0.504,71,26.9,6.3,12.8,8.9,15.90%,3.10%,0.70%,20.90%
"Conyers, Jimmy AKRON",35,31,26.9,19.1,115.1,95.1,0.612,0.552,57.8,24.3,10.8,18.2,13.2,10.90%,2.60%,0.80%,18.60%
"Hobson, Darington UNM",35,35,33.6,26.9,107.2,95.1,0.527,0.484,45.3,24.6,7,24.6,14.1,29.30%,2.20%,1.60%,16.50%
"Green, Dallas RMU",35,31,21.3,16,113.6,95.1,0.591,0.536,65.1,0.7,11.5,15.9,12.2,7.10%,2.30%,4.70%,17.00%
"Thompson, Kevin MORGST",37,34,31,20.9,112.8,95.2,0.548,0.521,46.2,0.3,16.4,24.1,18.1,12.20%,1.00%,4.40%,15.20%
"McKnight, Chris AKRON",35,16,21.2,23.4,115,95.2,0.589,0.545,59.3,17.3,10.1,16.5,12.2,14.60%,2.70%,1.30%,14.90%
"McLean, Jamel XAVIER",35,25,24.5,17.5,117.6,95.2,0.566,0.521,78.9,0,14.6,18.6,15.2,5.60%,1.50%,3.40%,13.60%
"Fjeld, Evan UVM",35,35,28.7,17.6,120.4,95.2,0.592,0.551,35.4,3.6,8.3,15.6,11,6.40%,1.70%,4.30%,10.00%
"Morgan, Matt WINTHR",33,27,24.6,20,110,95.2,0.529,0.509,22.3,6.6,8.4,11.6,9.2,2.30%,1.00%,3.70%,7.10%
"Hines, Chris ALA",32,14,19.7,12.8,88.6,95.2,0.504,0.495,41.8,2,8.1,16.1,11,3.80%,3.00%,3.70%,25.60%
"Young, Adam AAMU",27,22,19.5,12.5,86,95.2,0.389,0.346,34.6,6.5,7.2,13.3,9.2,5.50%,1.60%,3.90%,13.40%
"Johnson, Russell RMU",35,6,21.9,23.2,87.3,95.2,0.452,0.424,28.4,29.6,9.7,16.7,11.7,12.50%,2.70%,2.00%,20.20%
"Pettiford, Billy IUPUI",35,35,33.1,13.1,95.7,95.3,0.519,0.446,50.6,3.8,5.6,15.8,10.2,19.50%,4.10%,3.80%,33.20%
"Cassity, Kyle STL",36,29,32.4,13.9,89.4,95.3,0.498,0.488,10.6,59.6,0.9,10.5,5.3,20.50%,1.70%,0.90%,25.60%
"Serna, Jaime UCSB",30,27,21.7,20.9,97.7,95.3,0.571,0.524,50,0.6,8.3,13.8,10.2,5.80%,2.40%,3.40%,20.90%
"Campbell, Jordan BELM",28,10,25,14.6,102.1,95.3,0.548,0.539,16.1,79.4,4.9,12.2,8,11.70%,3.40%,1.20%,20.20%
"Kyles, David WICHST",29,2,20,16.8,99.5,95.3,0.487,0.464,24.5,38.8,4.3,13,7.8,16.50%,2.60%,2.80%,16.30%
"Merthie, Lorne CAMPB",30,27,29,18.5,110.8,95.3,0.585,0.558,19.2,67.2,1.9,8.1,4.5,12.90%,4.20%,0.50%,13.70%
"Patterson, DeShawn SELOU",31,26,23.4,15.1,104,95.3,0.566,0.496,68.1,22.7,3.8,10.4,6.9,23.20%,4.30%,0.90%,26.90%
"Stitt, Demontez CLEM",30,29,28.8,21.4,104.2,95.3,0.567,0.517,35.1,32.1,2.8,7.6,4.7,20.70%,2.90%,0.90%,20.90%
"Grant, Keaton PUR",35,25,22.9,17.8,100.5,95.3,0.502,0.459,27.7,55.8,4.7,9.5,6.4,15.30%,2.00%,1.20%,15.10%
"Smith, Donte USC",29,8,16.2,16.9,84.5,95.3,0.501,0.47,20,63,1.1,7.3,3.9,13.60%,1.90%,0.00%,26.40%
"Wilkerson, Tyler MAR",33,32,26.3,24.9,117.6,95.3,0.595,0.541,42.9,14.1,10.2,18.6,13.6,7.90%,1.40%,3.60%,11.80%
"Barnes, Denzel SFA",30,7,18.5,23,87.1,95.3,0.48,0.43,39.6,47.7,2.1,8.1,4.7,24.70%,3.20%,0.00%,26.50%
