ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Voelkel, Brian UVM",36,36,30.6,13.3,100.7,88.5,0.417,0.354,68.2,17.5,10.1,23.2,15.5,31.20%,3.60%,0.70%,26.20%
"Greenwood, Hugh UNM",33,29,23.2,15.1,113.4,88.5,0.554,0.524,29.5,63.9,2.4,15.5,8.6,20.30%,2.20%,2.30%,15.30%
"Ali, Jihad GSU",34,23,33,22.2,101.7,88.5,0.5,0.472,20.8,29.5,3.8,16.8,9.5,8.80%,2.90%,2.10%,10.10%
"Evans, Dwayne STL",34,34,25.1,19.8,103.4,88.5,0.518,0.48,35.3,11.6,12,24.9,16.6,5.90%,1.70%,2.30%,15.60%
"Green, JaMychal ALA",26,22,29.2,27.1,107.5,88.6,0.594,0.55,51.8,4,10.5,19.1,13.8,14.90%,1.60%,6.00%,18.60%
"James, Bernard FSU",35,35,28,19.9,108.8,88.7,0.61,0.606,44.8,0,13.6,19.7,15.4,3.60%,1.60%,9.50%,19.10%
"Edwin, Fuquan SHU",34,33,33.6,20.6,103.2,88.7,0.562,0.544,26.9,32,5.4,16.3,10,8.20%,5.50%,1.50%,15.80%
"Reddic, Juvonte VCU",36,35,27.3,21.2,106.3,88.8,0.545,0.514,40,1,11.8,17.2,13.3,4.60%,3.00%,5.20%,14.70%
"Brown, D'Aundray CLEVST",26,25,29.7,21.5,106.9,88.8,0.528,0.494,20.6,20.2,8.6,10.3,8.6,15.60%,5.40%,2.70%,14.80%
"Martinez, Luke WYO",32,31,29.5,23.8,106.1,89,0.549,0.508,26,78.6,2.9,14.8,8.3,12.00%,3.80%,1.10%,10.40%
"Bostic, Antonio SFA",32,32,34.2,21.9,96.3,89.1,0.498,0.465,22.1,28.4,2.7,12.3,6.7,18.80%,2.50%,0.50%,16.70%
"Woods, Kameron BUTLER",36,5,17.6,17.4,89.6,89.1,0.437,0.406,27.9,39.6,11.1,22.1,14.8,6.80%,1.60%,7.60%,18.00%
"Behanan, Chane LOU",40,37,26,20.3,104.6,89.2,0.548,0.521,48.3,12.6,12.6,18.8,14.8,6.80%,1.90%,1.90%,17.20%
"Zeller, Tyler UNC",38,38,28.2,24.3,124.2,89.3,0.625,0.553,56.3,0,14.1,20.2,15.9,6.30%,1.80%,5.30%,12.80%
"Porter, Otto GTOWN",33,8,29.7,17.4,118.9,89.3,0.584,0.55,35.3,22.3,8.8,18.3,12.8,10.90%,2.40%,3.10%,12.10%
"Pope, Herb SHU",33,33,31.4,28.6,101.1,89.5,0.521,0.491,38,11.7,12.7,26.1,18,11.00%,2.10%,6.20%,15.40%
"James, Marcus SHSU",32,31,28.1,22.5,90.9,89.6,0.52,0.473,53.6,10,9.4,20.1,13.7,7.10%,2.00%,3.10%,21.30%
"Ruffin, Dartaye DREXEL",36,1,21.7,16.1,104.5,89.7,0.536,0.503,42.1,0,9.4,18.4,12.8,4.20%,1.90%,3.00%,15.70%
"McCollum, C.J. LEHIGH",35,35,33.1,33.5,115.1,89.7,0.563,0.496,42.6,30.7,5,17.6,10.2,25.40%,4.70%,1.70%,10.60%
"Hagins, Jamelle DEL",32,32,30.9,21.8,106.9,89.7,0.583,0.548,45.6,0,10,27.3,17.7,6.80%,1.30%,8.80%,17.70%
"Southerland, James SYR",37,0,16,20.4,119.9,89.8,0.571,0.556,16,53.4,6.5,15,10,4.60%,3.20%,6.50%,5.60%
"Evans, Jontel UVA",32,32,30.8,18.4,92.2,89.8,0.508,0.483,28.2,6.8,1,7.3,4,27.20%,3.40%,0.60%,25.00%
"Owens, Josh STAN",37,37,27.1,21.4,113,89.9,0.591,0.571,40,0,9.5,15.7,11.4,7.20%,2.70%,2.90%,13.90%
"Werner, Steven SHSU",27,16,22,26.1,100.5,89.9,0.631,0.63,47.1,0,10.2,22.3,15.1,6.50%,1.60%,2.40%,20.50%
"Dendy, LaRon MIDTN",34,34,27.6,28.7,107.7,89.9,0.573,0.548,71.2,11.8,9.5,20.6,14.1,16.30%,1.40%,5.60%,16.10%
"Henriquez, Jordan K-STATE",32,14,20.4,20.4,104.6,90,0.563,0.544,63.9,0,13.1,19.9,15.2,7.20%,0.70%,13.10%,19.10%
"Huestis, Josh STAN",37,5,20.1,15.4,107.1,90.1,0.491,0.473,44.3,25.7,9.9,17.8,12.6,8.50%,1.40%,6.40%,11.90%
"Bazemore, Kent ODU",35,32,31.5,29.6,98.5,90.1,0.501,0.463,39.8,34.8,6.1,15.7,9.8,23.90%,4.20%,1.30%,17.30%
"Dawson, Branden MSU",31,31,20.6,21.5,111.5,90.1,0.59,0.577,36.5,1.6,13.3,12.5,11.8,9.50%,2.80%,4.80%,16.40%
"Parks, Terell WIU",33,32,30.2,22.1,117.5,90.2,0.622,0.612,43.9,0.4,12.7,28.5,18.6,13.10%,2.60%,5.90%,14.40%
"Smith, Cedric SAVST",33,33,25.8,12.9,92.9,90.2,0.469,0.462,69.2,0.8,7,15,9.6,12.20%,2.80%,0.10%,21.00%
"Mushatt, Latreze MURRST",33,9,19.8,14.2,99.7,90.2,0.524,0.522,43.4,16.8,11.7,17.9,13.6,7.90%,2.20%,1.40%,23.80%
"McAdoo, James Michael UNC",38,3,15.6,20.5,103,90.3,0.484,0.434,48,0,9.2,15.6,11.6,3.10%,3.10%,2.10%,10.90%
"Petrovcic, Jan SELOU",27,8,17,12.7,80.1,90.3,0.382,0.381,43.3,11.9,14,16.5,13.8,9.60%,2.60%,2.30%,28.00%
"Fenton, Jamal UNM",35,6,16.7,20.7,112.4,90.3,0.593,0.576,24.4,48.8,2.5,6.4,4.2,29.70%,3.90%,0.20%,18.40%
"Cherry, Will MONT",32,32,33.8,26.2,107.2,90.3,0.579,0.515,46.7,37.8,2.3,11.2,6.5,21.10%,4.70%,1.10%,17.10%
"O'Quinn, Kyle NORFST",36,36,31.3,24.7,114.8,90.3,0.626,0.581,62.6,8.9,12,25.3,17.1,10.90%,1.30%,9.20%,17.20%
"Miller, Shonn CORN",28,21,25,21.2,94.4,90.3,0.518,0.491,29,30.8,5.1,23.2,12.7,6.10%,3.10%,8.20%,14.50%
"Cooper, Chris ODU",36,22,29,22.1,101.5,90.4,0.485,0.444,50.3,0,15.2,23.5,17.6,7.20%,1.50%,5.40%,14.60%
"Givens, Samme DREXEL",36,36,30.3,22.7,110.6,90.4,0.576,0.528,47.2,0,12,19.7,14.6,14.30%,1.10%,3.90%,17.50%
"Sims, Henry GTOWN",33,33,27.5,27.2,103.1,90.5,0.532,0.462,58.7,0.3,8.6,17.2,12.1,27.30%,1.50%,5.60%,20.50%
"Poole, Donte MURRST",33,33,31,22.3,117.1,90.5,0.616,0.549,42.5,57.5,2.6,11.3,6.5,9.90%,3.80%,0.50%,14.00%
"Fields, James GSU",31,24,31.4,18.8,101.4,90.5,0.519,0.475,45.6,13.8,3.9,10.1,6.5,18.30%,3.90%,0.50%,17.50%
"White, Devon LSALLE",32,6,16.3,24.7,86.6,90.6,0.502,0.45,52.3,0,11.7,21.3,15.2,7.30%,2.20%,5.60%,26.20%
"Willhite, Reggie YALE",29,29,31.9,22.8,102,90.6,0.539,0.505,34.2,21.8,5.6,16.2,10,28.20%,4.30%,2.10%,20.50%
"Franklin, Jamaal SDSU",32,22,30.3,31.4,106.3,90.6,0.571,0.496,50,39.3,7.1,22.9,14.1,10.90%,2.00%,2.30%,16.30%
"Wright, Jerrell LSALLE",34,33,19.8,26.1,108.6,90.6,0.597,0.573,52.9,0,12.9,20,15.2,8.40%,2.60%,5.20%,17.20%
"Gibson, Xavier FSU",35,35,18.5,23.2,91.7,90.7,0.53,0.49,38.3,9.8,10.6,16.1,12.4,4.60%,1.80%,7.70%,23.40%
"Harris, Elias GONZ",33,33,29.1,23.6,112.4,90.7,0.576,0.546,35.7,21.5,9.5,24.4,15.8,9.50%,1.90%,2.80%,13.40%
"Bruesewitz, Mike WIS",36,36,25.5,15.4,109,90.7,0.501,0.464,28.3,47.2,9.6,15.4,11.6,14.50%,1.70%,1.40%,15.80%
"Hassan, Rashad SAVST",33,32,22.8,29.3,104.4,90.7,0.586,0.581,43,5.2,7.6,20.8,12.3,11.20%,0.70%,3.10%,15.70%
"Pearson, Ryan GMU",33,33,30.7,28.8,110.1,90.7,0.585,0.538,45.5,20,9.3,20.8,14.2,13.70%,2.50%,1.60%,15.60%
"Warren, Storm LSU",33,16,19.3,24.6,102.2,90.7,0.487,0.45,27.7,0.8,10.5,19.2,13.3,6.80%,2.90%,4.80%,9.70%
"Jett, Jordair STL",34,0,22.2,18.6,103,90.8,0.526,0.479,57.5,7.2,4,12,7.2,19.10%,3.30%,1.20%,18.00%
"Loe, Rob STL",34,34,16.3,18.9,103.3,90.8,0.543,0.53,17.9,64.2,5.9,16.7,10.2,7.90%,1.70%,3.40%,14.70%
"Haley, D.J. VCU",36,33,15.4,13.6,99.1,90.9,0.492,0.5,33.3,0,13.2,17.2,13.9,3.00%,2.00%,4.60%,18.80%
"Smith Jr., Lenzelle OSU",39,39,25.4,14.1,115,90.9,0.584,0.556,48.9,44.1,6.2,15.6,10.1,13.40%,2.10%,0.60%,17.50%
"McCoy, Daryl DREXEL",36,35,24.4,12.1,104.5,90.9,0.514,0.469,40.6,0,11.3,22.2,15.4,6.30%,0.80%,1.80%,20.10%
"Witherspoon, Wesley MEM",33,9,22,17.8,109.8,91,0.578,0.515,60.5,38.9,6.4,13,9.2,8.60%,4.00%,2.00%,16.70%
"Montgomery, Jules PVAMU",32,30,23.7,17,84.9,91,0.401,0.395,16.7,14,10.5,17.5,12.2,7.40%,2.00%,3.70%,15.70%
"Jones, Rob STMARY",33,33,33.6,25.7,109.8,91,0.533,0.508,27.7,29.6,12.1,26.4,18.3,14.30%,2.90%,1.90%,13.60%
"Walker, Demetrius UNM",35,1,16.8,26,101.8,91,0.538,0.461,54.9,42,1.7,16.7,8.8,21.30%,1.20%,0.40%,18.40%
"Jackson, Zay MURRST",33,0,18.4,18.6,95.6,91,0.485,0.44,40.4,41.8,2.1,11.5,6.4,24.10%,3.20%,1.20%,22.80%
"Selvig, Derek MONT",29,26,30.3,19,101.6,91,0.533,0.491,35.5,40.7,5.1,18.6,11.3,19.40%,2.00%,4.30%,20.30%
"Haymon, Desmond SFA",32,28,31.3,17,98.8,91.1,0.497,0.464,29.6,51.9,6.1,11.7,8,9.60%,1.80%,0.00%,15.40%
"Sanders, Rakim FAIRFL",37,37,32.3,29.2,103.7,91.1,0.569,0.547,33.8,30,10.4,20.1,14,19.20%,2.70%,1.20%,18.40%
"Wroblicky, Tony AMER",32,31,18.4,21.3,106.4,91.1,0.527,0.511,24.7,0,15.6,23.4,17.9,2.50%,1.10%,9.90%,11.60%
"Catlett, Cameron UTA",33,2,19.2,19.9,89.3,91.2,0.452,0.418,40.4,8.8,5.1,11,7.5,25.90%,4.30%,0.80%,24.70%
"Bailey, Elgin SELOU",20,17,21.9,29.5,82,91.2,0.45,0.406,51.9,0.6,12.8,19.9,14.8,3.60%,1.10%,3.10%,20.00%
"Shearry, B.J. UCR",29,23,24.5,15.3,87.1,91.2,0.441,0.426,28.4,1.4,6.7,12.9,8.9,5.90%,3.60%,9.10%,16.10%
"Maduka, Kodi TULSA",30,29,22.7,21.3,102.6,91.2,0.561,0.521,74.8,0.6,11,22.9,15.5,6.50%,1.40%,8.30%,19.40%
"Williams, Kendall UNM",34,32,29.8,21.9,114.5,91.3,0.582,0.512,52.4,38.5,3.2,9.3,5.9,28.10%,2.80%,0.60%,17.60%
"Harris, Joe UVA",32,31,30.3,21.8,110.3,91.3,0.576,0.531,33.6,47.1,4.1,12.1,7.7,13.00%,1.60%,1.50%,12.80%
"Releford, Trevor ALA",32,30,31.3,21.3,111.2,91.3,0.586,0.52,43.8,28.1,2.4,8.8,5.3,19.40%,4.10%,0.30%,16.20%
"Muscala, Mike BUCK",35,35,29.9,29.5,120.8,91.4,0.61,0.512,62,5.2,12.4,24.7,17.5,14.60%,1.00%,6.70%,12.80%
"Curry, Brandyn HARV",31,31,30.3,19.3,102.7,91.4,0.489,0.426,38.6,34,0.6,7.6,4,34.60%,3.50%,2.10%,19.30%
"Massey, Bruce MIDTN",34,33,27.3,14.9,102.1,91.5,0.515,0.475,56.2,16.7,3.6,12.6,7.7,25.60%,3.50%,1.10%,24.10%
"Gabriel, Kenny AUB",31,31,31.5,23.1,97.4,91.5,0.527,0.509,19.8,40.4,6.6,20.5,12.5,7.90%,2.20%,8.60%,15.40%
"Jones, Shawn MIDTN",32,1,16.2,24.6,101.8,91.6,0.566,0.551,36.5,0.6,9.8,13.7,10.9,3.00%,1.60%,7.80%,15.90%
"Kidd-Gilchrist, Michael UK",40,39,31.1,20.5,113.9,91.6,0.58,0.511,58.9,15.6,10.3,16,12.3,10.80%,1.90%,2.80%,17.50%
"Barton, Will MEM",35,34,35.3,25.8,117.6,91.7,0.594,0.55,39.6,23.7,7.6,18.5,12.4,17.30%,2.50%,2.10%,12.40%
"Moore, Cameron UAB",31,31,35.8,27,104.6,91.8,0.521,0.489,41.6,5.7,9.8,24.9,16.1,10.00%,1.10%,7.00%,11.80%
"Clarke, Jordan DRAKE",34,33,23.7,16.9,98,91.8,0.499,0.5,77,0.7,12.2,23.7,16.6,9.60%,3.70%,2.20%,20.00%
"Brogdon, Malcolm UVA",28,1,22.4,21.1,93.7,91.8,0.519,0.465,31.4,42.8,3.1,12.6,7.5,13.20%,1.50%,0.60%,19.60%
"Davis, Josh TULANE",31,31,34.3,22.4,95.7,91.9,0.465,0.436,44.2,8.7,10.8,22,14.8,15.70%,1.90%,4.10%,16.20%
"Kyles, David WICHST",33,12,23.4,19.3,112.4,91.9,0.562,0.53,19.5,68.4,2.9,14.1,8.1,15.10%,2.70%,1.20%,13.20%
"Knight, Marcos MIDTN",34,34,27.6,24.6,105.9,91.9,0.537,0.511,38.6,19.1,7.9,14,10.2,21.10%,2.80%,1.70%,16.00%
"O'Neale, Royce DENVER",31,5,27,21.3,113.8,92,0.66,0.589,50.3,38.7,6.4,23.5,14.2,17.00%,3.40%,1.80%,22.10%
"Nored, Ronald BUTLER",37,37,31.1,17.4,98.8,92,0.517,0.409,86.7,30,3,13.6,7.3,34.40%,3.60%,0.00%,26.70%
"Cooper, D.J. OHIO",37,37,32.4,27.9,103.7,92,0.494,0.429,42.2,52.5,2.6,11.1,6.1,37.50%,4.30%,0.30%,16.00%
"Siva, Peyton LOU",38,38,31.7,20.3,92.7,92,0.491,0.43,39.5,22.9,1.8,9.1,5.2,35.50%,3.20%,0.40%,27.00%
"Ortiz, Kenneth WAGNER",31,30,27.8,21.8,90.9,92.1,0.438,0.358,61.9,3.1,6.3,12.8,8.6,28.90%,3.90%,0.30%,23.80%
"Nix, Derrick MSU",37,1,18.9,23.5,107.8,92.2,0.571,0.558,32,0,10.7,12.7,10.8,11.70%,2.40%,2.20%,15.90%
"Crawford, Chris MEM",35,24,28.5,19.2,103.9,92.2,0.545,0.524,14.5,47.1,1.2,11.1,6.1,24.90%,3.80%,2.90%,19.50%
"Jones, Jarrod BALLST",30,30,31.2,26,110.5,92.2,0.559,0.501,41.3,10.5,9.1,24.3,15.6,7.00%,1.50%,3.10%,11.40%
"Goulbourne, Lance VANDY",36,35,27.9,18.6,104.6,92.3,0.549,0.493,56.1,24.1,9,20.1,13.5,8.70%,3.30%,2.60%,19.30%
"Willis, Ray NCCU",32,31,32.4,26.2,102,92.3,0.569,0.47,67.5,24,4.6,16,9.6,17.80%,2.50%,2.50%,21.10%
"Putney, Raphiael UMASS",36,30,24.2,20.3,104.1,92.3,0.575,0.565,14.8,47.7,4.9,20,11.3,10.00%,2.30%,6.00%,16.80%
"Mangano, Greg YALE",29,29,32.1,29.6,108.5,92.4,0.549,0.519,34.9,27.4,11.3,23.1,15.7,4.10%,0.80%,7.20%,10.60%
"Edwards, Brandon UTA",33,1,15.5,12.6,117.8,92.4,0.623,0.625,52.2,16.3,10.7,19.9,14.2,5.90%,1.00%,5.40%,17.50%
"Nickerson, Colin FAIRFL",36,14,18.6,14.6,102.3,92.4,0.567,0.56,44.4,22.6,3.3,10.7,6.4,13.80%,4.30%,0.60%,20.00%
"Graham, Treveon VCU",36,0,16.8,24.1,105.1,92.4,0.513,0.456,62.2,43,9.5,13.3,10.4,7.30%,2.80%,1.70%,12.20%
"Clark, Jason GTOWN",33,33,32.6,23.5,109.2,92.4,0.592,0.548,38.3,44.6,3.6,10.9,6.9,11.80%,3.20%,0.90%,16.10%
"Colonette, Roberto MANH",34,26,18.1,20.4,105.9,92.4,0.53,0.462,64.6,1.3,18.4,14.8,15.2,9.60%,3.00%,6.20%,19.50%
"Hummer, Ian PRIN",32,32,32.1,31.3,103.9,92.4,0.533,0.49,42.5,14.7,8.8,18.9,13.3,23.80%,2.90%,3.80%,15.60%
"Morrison, Mike GMU",33,33,26.8,18.3,115.8,92.5,0.599,0.592,61.5,0.5,10.3,17.7,13.1,11.20%,1.20%,7.70%,14.50%
"Samuels, Jamar K-STATE",30,29,26.5,20.2,111.5,92.5,0.556,0.49,67.3,26.4,11.9,17.2,13.4,10.50%,2.10%,3.10%,16.40%
"Hunt, Dario NEV",35,35,32.6,20.7,96.4,92.5,0.503,0.495,55.4,0,13.5,20.6,15.5,10.30%,1.70%,7.80%,21.00%
"Maxey, Jodd USCU",34,16,21.6,19.8,102.4,92.5,0.542,0.517,41.5,0.5,12.6,13.1,11.8,8.90%,4.50%,7.20%,20.10%
"Jackson, Justin CIN",37,20,21.1,15.4,98.2,92.5,0.532,0.52,43.9,4.7,10.1,12.6,10.4,9.70%,2.70%,8.20%,23.70%
"Holloway, Murphy MISS",31,30,31.8,20,104.5,92.5,0.521,0.511,43.6,0.7,10.7,20.7,14.3,9.60%,3.10%,2.10%,13.90%
"McCall, Mike STL",33,13,22.9,18.2,107.7,92.5,0.544,0.505,28,47.1,2.5,7.7,4.6,19.40%,3.50%,0.30%,15.50%
"DeMuynck, Jourdan PVAMU",32,13,22.2,27.5,91.2,92.5,0.462,0.42,32.4,15.7,6.5,14.4,9,18.70%,2.60%,0.60%,15.90%
"Aska, Ivan MURRST",27,24,27.4,21.3,108.7,92.5,0.54,0.478,33.5,2.2,9.1,17.3,12.2,3.80%,1.20%,2.00%,12.30%
"Smith, Jon OHIO",37,36,19.6,9.9,113.3,92.5,0.645,0.614,53,0,12.9,14,12.2,4.40%,1.90%,7.80%,27.60%
"Hardeman, A.J. UNM",35,35,21.5,14.7,90,92.6,0.495,0.492,64.3,0.8,9.2,9.4,8.6,4.90%,1.50%,2.90%,23.60%
"Butler, Kevin UTA",33,32,27.1,20.4,109.5,92.6,0.549,0.488,56.2,26.2,10.5,13.2,10.9,10.60%,3.20%,0.70%,16.30%
"Buford, William OSU",39,39,33.8,24.1,105.7,92.7,0.525,0.483,23.1,35.4,3.2,14.4,8.2,15.10%,1.50%,0.80%,13.50%
