ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Dobbins, Tony RICH",29,29,33.3,20.2,106.5,91.3,0.496,0.419,50.6,15.8,6.7,14,9.5,20.90%,4.30%,2.70%,13.20%
"Szatko, Tim HC",31,31,29.4,23.7,101.7,91.4,0.497,0.424,52.9,22.8,7.2,19.4,12.2,9.90%,1.00%,2.30%,13.80%
"Thomas, James TEXAS",33,33,24.4,21.7,115.3,91.4,0.571,0.514,73.3,0,16.6,30.1,21.6,3.50%,1.30%,2.80%,14.80%
"Wilkinson, Mike WIS",32,32,31.2,19.3,111.8,91.6,0.535,0.473,39.5,27.2,9.3,18.2,12.6,9.80%,2.50%,3.30%,12.80%
"Estill, Marquis UK",36,36,24,23.3,115.2,91.6,0.597,0.589,49,2.1,13.9,15.5,13.6,8.70%,1.40%,7.80%,14.80%
"Sanders, Melvin OKST",32,32,31.5,21.6,107.2,91.6,0.54,0.52,20.2,45.9,4.9,12,7.9,11.00%,3.10%,1.10%,12.40%
"Mitchell, Darrel LSU",32,0,19.8,19.1,108.4,91.6,0.572,0.535,32.6,57.6,2,10.7,6.1,16.00%,4.20%,1.00%,16.60%
"Fuller, Hiram FRESNST",28,13,23.8,22.2,105.5,91.6,0.608,0.548,69.5,0.6,13.8,22.4,16.7,4.00%,2.20%,5.60%,22.50%
"Conerway, Terry TEXST",28,25,26.9,24.3,131.8,91.6,0.664,0.614,43.4,61.8,10.2,14.9,11.6,20.40%,5.00%,2.10%,11.50%
"Adjiwanou, Frederic STMARY",29,6,19,30.1,97,91.7,0.572,0.455,110.8,6.6,8.2,21.8,13.7,3.50%,1.10%,3.80%,22.00%
"Head, Luther ILL",25,8,20.4,19.4,112.1,91.7,0.655,0.626,35.1,50.4,5.8,10.3,7.5,15.40%,3.20%,0.70%,20.90%
"Toney-El, Marcus SHU",30,30,26.4,15.2,102.7,91.7,0.492,0.447,44.4,21.1,7.6,17.5,11.5,11.80%,3.70%,1.60%,15.00%
"Gilbert, Johnnie OU",31,13,22.5,11.5,95.2,91.7,0.492,0.5,52.1,0,8.2,16.3,11.2,5.70%,1.40%,4.50%,21.90%
"Camara, Jules UK",36,5,18.3,18.1,110.1,91.7,0.569,0.533,28.9,0.6,8.2,14.1,10.3,7.50%,2.10%,6.10%,16.10%
"Banks, B.J. SFA",29,25,26.5,15.7,117.5,91.8,0.595,0.553,51.6,42.1,2.4,12.9,7.2,13.80%,4.90%,0.90%,14.10%
"Collum, Robby WMU",31,30,32.9,23.6,107.4,91.8,0.524,0.447,41.3,49.9,2.1,9.3,5,25.70%,4.90%,0.20%,15.30%
"Williams, Deron ILL",32,30,27.1,15.2,103.3,91.8,0.516,0.506,25.6,44.9,2.2,10.1,5.9,28.60%,3.20%,0.70%,23.20%
"Godwin, Troy VCU",28,27,26.1,21.7,96.8,91.8,0.499,0.487,35.8,0,13.9,19.6,15.6,6.20%,1.30%,5.00%,18.70%
"Ignerski, Michal MSST",31,31,25.8,20.1,102.2,91.9,0.532,0.508,18.9,35.4,7.6,14.3,10.1,6.40%,2.00%,0.90%,16.00%
"Klatsky, David PENN",28,3,21.6,14.9,119.1,91.9,0.617,0.574,45.4,72.2,4.2,11.6,7.4,23.90%,3.80%,0.60%,20.80%
"Tynes, Richard GMU",25,16,24,15.3,84.7,92,0.416,0.383,21.2,22.7,9.7,12.2,9.9,7.10%,2.90%,0.60%,20.80%
"Washington, Shea MONTST",27,5,17.9,23.4,102,92,0.598,0.551,57.8,24.2,8.7,22.4,14.4,12.00%,3.70%,3.30%,22.30%
"Douthit, Marcus PROV",32,16,21.2,18.2,84.9,92,0.461,0.393,42,0.7,8.9,15.7,11.3,13.80%,2.60%,14.40%,28.00%
"Lee, David FLA",33,33,26.2,20.6,120,92,0.659,0.648,50.9,0,10.4,19.7,13.9,14.40%,1.70%,5.70%,17.80%
"Walker, Tyrone WINTHR",25,24,28.9,23.9,109.2,92.1,0.555,0.5,33.7,36.4,9.3,17.6,12.1,12.10%,2.00%,4.60%,14.70%
"Samnick, Victor GTOWN",32,14,20.1,17.2,85.9,92.1,0.458,0.43,34.5,1.2,7.5,13.6,9.5,7.00%,3.20%,3.20%,20.50%
"Hairston, Barry HAMPTN",30,20,26.5,27.6,103.6,92.1,0.564,0.535,37.5,21.1,7.3,13.8,9.5,11.60%,4.00%,2.30%,15.70%
"Terrell, Anthony UNCWIL",31,28,21.6,18.6,109.2,92.2,0.582,0.532,50.6,1.3,9,17.2,12.2,7.80%,1.40%,1.10%,17.50%
"Sanders, Casey DUKE",33,21,17.8,13.9,106.5,92.2,0.557,0.563,75.7,0,14.8,18.3,15.2,4.10%,1.60%,8.60%,21.70%
"Anderson, Rick ARIZ",31,29,25.4,17.4,123.9,92.3,0.616,0.595,30.4,31.6,10.9,15.9,12.5,9.70%,1.70%,2.80%,12.70%
"Johnsen, Britton UTAH",27,27,29.2,25.6,98.8,92.3,0.523,0.51,37.2,25.6,8.4,20,12.8,16.60%,2.40%,2.10%,17.30%
"Massie, Chris MEM",23,22,29.9,25.5,114.9,92.3,0.627,0.602,50.2,0.4,14.8,23.4,17.8,11.70%,1.20%,1.80%,16.80%
"Randle, Monwell MOST",29,28,30.1,18.9,107.3,92.3,0.529,0.476,41.2,6.6,10.6,18.8,13.3,4.50%,1.60%,5.20%,14.00%
"Booker, Chris PUR",30,24,26.9,20.9,97.2,92.3,0.524,0.457,52.1,5.5,9.7,15.3,11.5,7.40%,2.30%,3.90%,19.90%
"Benton, Jason MANH",30,26,18,15.4,112.9,92.4,0.598,0.579,36.4,0,9,13.6,10.3,7.40%,3.00%,5.80%,16.10%
"Iversen, Ryan DEL",28,2,26.6,23,109.6,92.4,0.563,0.5,45.6,52.3,7,19.9,12.3,22.30%,4.10%,0.40%,16.00%
"Page, Julius PITT",32,32,32.1,18.6,113.1,92.4,0.6,0.58,23.7,49.5,1,11.3,5.9,12.70%,1.40%,1.00%,13.30%
"Woods, Ricky NORFST",29,3,18.3,21.3,97,92.4,0.544,0.543,62.6,7.9,11.4,11.5,10.3,8.30%,3.40%,5.60%,20.60%
"Robinson, Sylbrin NEASTN",27,27,30.5,17.3,111.8,92.5,0.631,0.638,42.7,16.5,12.2,21.4,15.3,8.30%,2.90%,5.90%,20.50%
"Boyd, Marius UCF",31,31,31.1,12.7,98.9,92.5,0.533,0.5,34.9,28.9,5.4,14.2,9,19.20%,4.20%,1.20%,28.50%
"Cooke, Marcus WINTHR",27,24,22.6,20.7,93.7,92.5,0.472,0.434,35.7,21.4,9,17.9,12.1,9.60%,2.20%,1.90%,17.30%
"Oliver, Xavier ALST",29,28,25.5,15.9,88.1,92.5,0.465,0.424,31,3.2,8.5,16.9,11.5,8.50%,2.60%,2.00%,22.80%
"Ball, Sidney UAB",33,28,20.9,12.5,113.8,92.6,0.575,0.553,24.6,49.3,7.9,20.6,12.9,7.90%,2.80%,1.90%,15.60%
"Adams, Kim ARKST",28,27,27.8,14.4,109.1,92.6,0.545,0.527,68.7,0.8,15.2,23.9,17.7,8.60%,3.80%,3.40%,22.00%
"Grant, Jason LAMAR",27,4,20.1,16.5,92.8,92.6,0.573,0.571,43.8,0,7.8,14.5,10.4,2.10%,1.40%,9.20%,24.40%
"Hawkins, Cliff UK",29,1,21.9,17.9,104.1,92.6,0.544,0.471,55.1,30.9,3.3,8.5,5.5,28.00%,3.90%,1.00%,26.80%
"Cornette, Jordan ND",34,21,19.4,9.6,101.8,92.7,0.504,0.489,25,20.7,7.6,14.7,10.4,8.30%,2.90%,9.60%,22.10%
"Harper, Ontario MSST",31,31,29.3,16.8,93.6,92.7,0.492,0.46,23.1,36.3,7.3,12.4,9.1,9.20%,2.00%,1.30%,21.80%
"Keep, Jason USD",30,28,26.4,33,104.8,92.8,0.614,0.605,82,0.6,13.4,24.8,17.6,11.10%,1.20%,4.50%,19.30%
"Moore, Kendrick ORU",28,26,22.5,10.9,112.4,92.8,0.571,0.542,77.1,0,13.6,22,16.5,3.10%,0.40%,13.50%,20.70%
"Snow, Alvin EWU",31,27,31.2,24.6,100.7,92.8,0.569,0.526,28,20.7,2.2,11.7,6.6,27.50%,4.10%,1.60%,21.00%
"Whitehead, Luke LOU",32,11,21.2,20,120.6,92.9,0.56,0.5,43.1,8.3,10.3,17.5,13,12.70%,2.20%,1.50%,10.50%
"Lewis, Jai GMU",28,9,22.4,16,111.3,92.9,0.543,0.531,46.2,2.1,13,16.5,13.3,8.90%,1.50%,1.30%,13.60%
"Ellis, Jason BSU",29,29,27.8,19,105.3,93,0.549,0.49,44.2,0,11.4,22.5,15.3,7.40%,1.80%,3.60%,17.00%
"Moore, Taylor SFA",29,1,16,17.8,104.9,93,0.536,0.526,74.2,0,11.2,17.9,13.4,7.70%,2.80%,2.60%,17.30%
"Bookout, Kevin OU",34,33,27.7,17.3,112.6,93,0.59,0.587,25.6,0,8.2,16.9,11.4,4.10%,1.30%,2.30%,12.90%
"Mitchell, Jonathan APP",29,2,20.3,18.8,114.2,93.1,0.66,0.629,90,0,11.9,18.7,14.3,9.90%,3.70%,8.20%,22.60%
"Walsh, Matt FLA",33,33,29.2,22.8,106.8,93.1,0.619,0.577,43.4,50.7,3,15.5,8.7,19.80%,3.10%,1.30%,22.70%
"Jefferson, Isaac HAMPTN",29,27,32.2,12.5,100.3,93.1,0.573,0.548,58.4,30.4,7.1,18.5,11.5,27.00%,3.00%,0.60%,35.40%
"Mopa Njila, Germain UVM",33,23,21.3,18.7,96.4,93.1,0.514,0.468,34.7,20.2,10.1,11.8,10.1,14.20%,4.00%,0.80%,23.70%
"Marsh, Ricardo ODU",27,26,29.2,30.4,107.3,93.1,0.534,0.477,42.3,7.9,10.5,22.3,14.9,12.80%,2.00%,2.90%,12.10%
"Larranaga, Jon GMU",28,28,35.7,22.8,97.6,93.1,0.515,0.446,40.6,23.1,2.8,13,7,24.00%,2.20%,1.00%,20.70%
"Sarchet, Jason LIB",29,28,25.5,19.5,102.2,93.2,0.556,0.47,58.6,16.1,10.1,19.6,13.4,8.30%,2.90%,4.10%,19.90%
"Brown, Dee ILL",32,31,34.1,19.9,110.9,93.2,0.535,0.512,22,47.4,4.1,8.4,5.9,27.00%,3.10%,0.00%,14.70%
"Archibong, Koko PENN",28,27,25.9,24.1,101.9,93.2,0.58,0.554,30,34.8,5.5,16.8,10.5,9.40%,1.70%,2.40%,17.70%
"Johnson, Kevin TULSA",33,33,31.4,23.8,113.1,93.2,0.577,0.543,27.7,13.7,7.5,16.8,11.5,6.80%,1.10%,7.30%,11.10%
"Zavackas, Donatas PITT",31,30,26.7,16.9,128.2,93.2,0.671,0.617,49,59.9,7.2,12.9,9.3,13.00%,0.70%,0.40%,14.90%
"Grimes, Mike CREIGH",34,0,16.6,22,122.4,93.3,0.68,0.663,61.4,0,10.8,17.9,13.4,3.80%,1.40%,3.30%,14.90%
"Anthony, Carmelo SYR",35,35,36.4,29.2,113.9,93.3,0.543,0.498,38.9,27.1,8.9,18.3,12.8,11.90%,2.40%,2.30%,9.70%
"Sonn, Adam BELM",29,29,32.4,29.4,102.8,93.3,0.529,0.461,44.7,5.7,10.5,33.7,20.7,25.40%,1.90%,1.70%,19.40%
"Daniels, Marquis AUB",34,34,33.8,28.2,110.6,93.3,0.572,0.544,33.4,20.6,6.6,14.6,9.9,22.80%,4.00%,0.80%,15.70%
"Barley, Tyrone STJOES",30,8,24.4,14.9,104.6,93.3,0.543,0.479,38,49.3,2.5,7.7,4.8,15.80%,2.80%,0.10%,19.80%
"Hinrich, Kirk KAN",37,37,33.5,22.8,117.3,93.4,0.59,0.567,25.6,44.9,3.3,8.3,5.5,17.70%,3.00%,1.20%,13.30%
"Harrington, Sean ILL",32,6,22.4,15,121,93.4,0.638,0.632,17.5,84.2,0.4,10.8,5.5,16.00%,2.40%,0.00%,12.00%
"Smith, Calvin DEL",29,25,19.7,16.8,84.6,93.4,0.464,0.462,30.8,0,9.1,16.7,11.9,8.80%,2.40%,6.60%,23.80%
"O'Neil, Ed CHSOU",25,19,27.5,18.2,107,93.4,0.555,0.494,39.9,51.3,1.2,9.8,5,35.70%,5.90%,0.30%,22.20%
"Anagonye, Aloysius MSU",35,35,22.6,17.2,112.9,93.4,0.653,0.618,59.9,0,11.7,17.3,13.3,10.30%,1.70%,3.00%,22.60%
"Fields, Jerald ETNST",31,28,27.1,19.8,113,93.4,0.623,0.578,52.6,17.7,7.9,17.5,11.8,11.30%,3.00%,4.80%,19.40%
"Justus, Joel UNCWIL",31,7,16.3,13.4,93.3,93.5,0.501,0.444,35.8,46.9,1.9,10.4,5.8,17.70%,2.20%,0.90%,26.60%
"Stone, Marvin LOU",24,23,26.6,19.7,108.9,93.5,0.558,0.521,67.6,1.8,10.7,18.1,13.5,9.50%,0.90%,5.90%,16.90%
"Williams, Mike WMU",28,26,29.8,23.2,112.5,93.5,0.565,0.534,29.9,0.7,8.6,14,10.1,10.30%,2.40%,3.80%,11.80%
"Gai, Deng FAIRFL",25,20,29,20.9,109.5,93.5,0.629,0.585,53.7,23.4,6.1,19.8,12.1,7.10%,0.80%,13.10%,18.60%
"Carney, Rodney MEM",30,26,25.3,19.2,109.2,93.6,0.55,0.527,28.2,54.6,5.7,14.3,9.3,8.60%,1.80%,6.00%,12.40%
"Ross, Ronald TEXTCH",35,20,19.9,14.3,101.4,93.6,0.481,0.464,16.9,20.1,4.1,7.7,5.4,20.80%,4.70%,1.40%,16.60%
"House, Larry CREIGH",34,34,20.6,27.3,109.1,93.6,0.567,0.545,17.9,19.8,7.6,11.8,9,12.20%,3.10%,1.10%,13.10%
"Draughn, Jernavis AMER",30,28,26.1,19.6,96.2,93.6,0.568,0.575,49.7,0,8.3,14.4,10.5,7.30%,2.60%,2.30%,22.10%
"Henderson, Ray CLEM",28,10,17.8,16.2,108.7,93.6,0.585,0.551,46.7,0,10.5,20.6,14.3,3.70%,0.70%,17.50%,18.40%
"Harris, Mike RICE",28,4,26.1,24.8,122.3,93.6,0.668,0.638,35.9,6.2,10.4,21.9,15.1,9.90%,2.30%,3.40%,13.50%
"Harrison, David CU",32,31,28.4,23.9,107.4,93.6,0.568,0.547,69.3,0,12.1,17.4,13.7,3.60%,1.40%,10.80%,15.50%
"Nelson, Spencer USU",33,23,24.2,21,121.7,93.6,0.688,0.659,86.9,5.1,13.6,25.5,18.1,14.80%,1.20%,2.90%,20.60%
"Heinen, Raoul GMU",25,24,34.9,17.6,104.7,93.7,0.573,0.522,36.4,48.1,2.4,9.7,5.3,20.70%,2.60%,0.50%,21.40%
"Walton, Luke ARIZ",28,28,27.6,21.4,104.1,93.7,0.513,0.475,34.1,28.6,5.5,15,9.6,30.20%,1.80%,0.80%,21.00%
"Ogunride, Karandick NORFST",29,3,16.9,13.1,91.5,93.7,0.481,0.427,81.3,0,9,20.5,13.4,1.30%,1.10%,3.70%,19.70%
"Williams, Victor OKST",32,32,31.5,26.2,106.8,93.7,0.559,0.5,45,40.2,0.9,7,3.7,21.50%,3.60%,0.00%,16.10%
"Anderson, Grant UVM",33,33,32.9,15.1,96.6,93.7,0.547,0.547,36,7.4,6.4,18,11.3,19.40%,2.20%,2.00%,27.70%
"Mitchell, Tyronn NWST",27,26,27.9,18,83,93.8,0.435,0.389,36.8,38.9,4.9,10.5,6.8,24.70%,5.20%,0.30%,25.40%
"Morgan, Greg TNTECH",32,28,22.1,18.4,119.1,93.8,0.672,0.645,42.6,0,13.6,16.8,13.9,9.90%,2.30%,4.10%,19.30%
"Blue, Howard COLG",26,25,26.4,25.6,104.8,93.8,0.574,0.535,38.3,7.8,9.4,20.8,13.5,12.00%,3.10%,1.90%,17.40%
"Kennedy, Gabe UAB",34,22,20.9,23.4,104.4,93.8,0.561,0.527,43.2,0.4,7.8,17.2,11.4,5.50%,2.40%,4.50%,14.80%
"Lamizana, Herve RUTG",28,28,29.9,20.3,100,93.8,0.493,0.459,31.2,16.2,7,16.7,10.4,14.50%,2.70%,10.70%,14.40%
"Sanders, Rob PROV",27,10,18.4,20.4,109.8,93.8,0.586,0.548,60,5.2,9.1,14.7,10.8,8.70%,4.70%,1.40%,15.80%
"Johnson, Roy UTA",29,29,26.7,24,101,93.8,0.552,0.498,36.7,1.2,7.7,18.2,11.9,13.40%,1.30%,3.60%,18.90%
"Gomes, Joaquim VALPO",31,31,25.7,19.4,103.4,93.8,0.599,0.572,41.8,28.9,7.5,18.5,11.9,12.50%,2.90%,3.30%,21.50%
"Davis, Charlie TULSA",33,32,26.4,12.7,109.4,93.8,0.578,0.563,57.4,2.2,11.3,17.7,13.6,8.60%,1.70%,1.80%,22.30%
"Clemmons, Brennon NEB",26,17,25.5,18.3,89.7,93.8,0.469,0.403,39.4,28.8,4.1,15.8,9.1,21.40%,4.20%,0.20%,22.30%
"Bush, Eric UAB",34,33,30.7,17.7,100.6,93.9,0.534,0.493,27.9,33.6,4,7.4,5.2,20.30%,5.40%,0.20%,21.50%
"Ford, Sharrod CLEM",28,27,24.1,16.8,108,93.9,0.557,0.564,46.2,0,11.9,20.7,15,5.20%,1.20%,9.80%,15.70%
"McGuire, Jeremee HOU",28,14,24.9,20.2,82.7,93.9,0.516,0.506,35.8,9.7,6.3,19.2,12.4,14.30%,2.00%,6.60%,29.30%
"Daniels, Erik UK",32,28,25.6,18.5,116.1,93.9,0.586,0.575,19.2,5.4,9.4,13,10.3,15.90%,2.30%,1.80%,15.80%
"Callier, Mack UTA",29,29,31.1,17.7,111,93.9,0.542,0.511,47.1,0,10.2,19.8,13.8,15.60%,1.20%,2.80%,13.90%
"Wright, Rasheed ODU",27,26,31.6,22.9,117.2,93.9,0.573,0.515,41.8,47.8,5.2,14.4,8.9,10.90%,3.50%,0.90%,9.80%
"Pasco, Pervis K-STATE",30,30,30,19.9,104.5,93.9,0.527,0.509,68.9,0,10,17.7,12.8,11.80%,1.90%,5.30%,15.10%
"Hudson, Antonio LSU",32,16,25.3,18,99,94,0.5,0.467,27.7,41.8,2.6,10.7,6.4,13.70%,3.10%,1.60%,15.80%
"Harris, Lamar CU",32,2,15.7,17.4,99.7,94,0.5,0.488,47.2,0.8,15,20,16.3,5.00%,2.30%,3.70%,18.80%
"Hamilton, Gary MIA",27,8,16.9,13.4,90.9,94,0.443,0.446,32.5,1.2,13.1,21.7,15.3,10.10%,2.20%,4.50%,23.40%
"McDonald, Will USF",28,28,29.4,30.1,96.5,94,0.544,0.503,49,1.2,8.9,19.7,13.5,9.20%,2.20%,3.10%,18.70%
"Bowman, Brandon GTOWN",34,34,23.9,20.2,87,94,0.456,0.403,31,22.2,6.1,13.9,9.1,11.70%,2.60%,1.80%,20.10%
"Grace, Conor DAVDSN",27,27,30.4,16,111.5,94,0.551,0.523,18.2,37.3,8,21.1,14,10.70%,1.10%,0.50%,15.60%
"Holcomb, Allen UTPA",30,30,25,25.9,91.9,94,0.479,0.48,49.1,0.4,11.6,22.5,15.1,6.50%,1.80%,1.00%,14.80%
"Lusakueno, Michel DAVDSN",27,27,20.2,20.3,90.9,94,0.507,0.458,53.5,0.7,12,19.9,15.1,8.70%,0.70%,3.00%,26.40%
"Campbell, Malcolm ALST",28,28,30.1,26,102.9,94,0.57,0.538,19.7,35.7,1.8,8.6,4.7,40.20%,4.20%,0.20%,23.40%
"Reiner, Jared IOWA",28,26,27.1,19.4,107.2,94,0.612,0.541,68.8,0,12,23.1,16.5,10.50%,1.50%,4.90%,23.20%
"Heath, Demeco SCARST",31,18,22.6,14.6,91.6,94.1,0.568,0.543,47.9,31.6,5.8,11.6,8.1,16.70%,4.20%,2.50%,34.00%
"Kinloch, Damien TNTECH",32,32,30.8,25.4,111.5,94.1,0.633,0.586,77.2,0,12.6,19.5,14.8,13.10%,1.90%,3.60%,20.60%
"Clark, Lamar ALST",29,22,27.2,20.4,90.4,94.1,0.478,0.431,27.7,15.6,8.8,16,11.2,10.60%,2.50%,0.40%,21.10%
"Barlow, Eddy SHSU",30,17,16.7,21.4,96.5,94.1,0.548,0.493,34.2,48.3,1,7.1,3.9,14.10%,4.10%,0.40%,20.10%
"Carroll, Pat STJOES",30,30,25.3,21.2,121.3,94.1,0.637,0.617,20.2,68.1,4.8,10.5,7.2,10.40%,1.60%,0.80%,11.50%
"Pelle, Stephane CU",32,31,27.8,22.1,108.5,94.1,0.532,0.466,40.4,1,11.6,22,15.7,5.90%,1.90%,3.40%,13.80%
"Penigar, Desmond USU",33,32,27.7,32.2,108.6,94.1,0.547,0.504,35.9,19.5,9.5,21,14.2,3.90%,2.20%,1.80%,11.40%
"Diene, Mamadou Yamar RICE",29,29,24.4,17.9,108.2,94.2,0.65,0.569,84.7,0,8.5,19.1,12.9,4.50%,1.90%,6.30%,23.60%
"Parada, Adam UCI",29,25,25.5,24.8,111.8,94.2,0.6,0.549,47.5,1.6,9.1,21,13.9,8.60%,1.40%,4.50%,16.00%
"Baker, Eddie TROY",32,5,18.2,22.6,94,94.2,0.451,0.41,35.7,20,6.7,13.7,9.3,14.60%,3.70%,2.10%,16.50%
"Sparks, Patrick WKU",33,33,33.1,23.1,108.3,94.2,0.537,0.51,30.5,63.2,1.5,11.3,6,34.60%,3.90%,0.50%,19.20%
"Aladi, Thomas NORFST",29,28,19.6,13.1,73,94.3,0.412,0.381,48.8,0,8.2,18.1,11.9,5.40%,1.30%,4.50%,30.10%
"Mielke, Nate UWM",32,30,18.3,18.1,107.8,94.3,0.591,0.587,52.4,0,11.2,20.1,14.3,8.50%,1.90%,6.60%,19.30%
"Ere, Ebi OU",34,23,27.5,29.9,98.1,94.3,0.482,0.437,30.8,38.3,8,12.3,9.2,15.20%,2.00%,1.20%,14.40%
"Grice, John MEM",30,15,27.5,20.9,110.8,94.3,0.56,0.513,33.8,61,7.7,16.4,11.2,10.70%,2.10%,0.70%,14.60%
"Bright, Torris LSU",32,32,31.7,18.6,114.2,94.3,0.608,0.579,29.7,58.7,2.4,8.9,5.4,27.00%,3.50%,1.10%,20.20%
"Lee, Michael KAN",37,0,16,14,114.1,94.4,0.621,0.578,45.9,34.4,5.7,9.3,7,9.20%,2.50%,0.60%,20.10%
"Lewis, Josh APSU",31,31,30,21.2,112.9,94.4,0.67,0.639,66.1,0,8.9,18.4,12.7,13.40%,1.80%,9.30%,22.50%
"Price, Hollis OU",34,34,33.6,25.9,121.7,94.4,0.625,0.563,32.7,50.7,1.6,7.9,4.3,18.70%,3.00%,0.50%,12.40%
"Milhouse, Marcus TROY",32,27,22.2,20,106.2,94.4,0.494,0.471,26.6,28.2,11.3,15.9,12.5,11.80%,3.20%,1.80%,14.10%
"Johnson, David HAMPTN",29,20,16.9,19.1,96.6,94.4,0.618,0.596,59.6,0,7.9,17.2,11.3,5.40%,1.50%,5.60%,26.20%
"Begley, Tim PENN",28,27,27.1,14.3,116.8,94.4,0.62,0.613,21.8,71.8,5.4,15.8,9.9,20.70%,2.00%,0.00%,20.90%
"Johnson, Arthur MIZZOU",33,33,33.3,26.4,105.4,94.4,0.513,0.493,34.4,0,11.8,18.6,14.1,8.00%,1.60%,5.30%,11.90%
"Basden, Eddie CHA",29,27,25.6,14.9,106.5,94.5,0.54,0.462,62.4,9,11.7,18.3,13.5,19.90%,4.90%,1.10%,24.50%
"Jackson, Chris NMSU",23,21,28.8,18.5,111.2,94.5,0.595,0.558,56.5,0,18.6,20.4,18.1,5.50%,1.70%,3.20%,21.90%
"Houston, Billy WINTHR",30,25,21.4,16.2,107.9,94.5,0.576,0.586,75.2,0.8,10.3,11.9,10,1.90%,2.00%,4.40%,15.30%
"Hobbs, Chris CLEM",28,18,22.6,16.6,99.6,94.5,0.541,0.512,56.9,0.8,11.1,17.1,13,4.40%,1.90%,1.60%,21.30%
"Warrick, Hakim SYR",35,35,32.7,22,110.3,94.5,0.581,0.541,51.1,0.3,11,15.2,12.1,9.00%,2.40%,3.70%,17.10%
"Gardner, Jason ARIZ",32,32,34.9,21,108.5,94.5,0.54,0.481,39.5,53.5,1.5,9.9,5.4,22.90%,2.80%,0.00%,17.20%
"Bryant, John STJOES",30,1,21,9.2,99.7,94.5,0.548,0.528,120.8,0,7.7,10.8,8.5,4.90%,0.80%,3.00%,26.30%
"Oliphant, Jay SHSU",30,23,19.5,14.3,96.1,94.6,0.584,0.506,65.5,0,10.6,16.2,12.6,10.70%,1.10%,1.60%,32.90%
"White, Quannas OU",34,34,29.1,16.3,118.7,94.6,0.583,0.56,34.9,50.5,5.1,9.4,6.6,26.90%,2.60%,0.40%,17.70%
"Wright, Cornellius NEASTN",28,17,18.7,19.1,100.8,94.6,0.565,0.532,45.4,4.3,11.8,15.2,12.4,4.80%,3.70%,1.50%,21.40%
"Barker, Taron CIN",28,28,32,12.8,110.5,94.6,0.555,0.53,31.8,57.6,1.6,14.8,7.4,30.80%,2.30%,0.50%,22.20%
"Frazier, Joseph CSUN",29,23,24.2,17.7,95.1,94.6,0.533,0.48,45.8,25.5,6.9,10.9,8.1,15.10%,5.30%,1.00%,26.40%
"Alexander, De'Angelo OU",34,11,20.1,20,110.7,94.7,0.532,0.477,42.2,52.1,7.2,13.7,9.5,8.90%,1.60%,0.50%,11.60%
"Collins, Billy BU",31,31,29.2,19.3,105.8,94.7,0.526,0.518,27,48.4,7.5,19.8,12.8,14.20%,1.30%,2.40%,13.80%
"Hill, Chris MSU",35,31,31.6,23.4,110.7,94.7,0.598,0.566,27.1,65.6,1.9,11.1,6.1,26.50%,2.90%,0.80%,17.70%
"Madison, Bobby WMU",31,16,18.6,15.6,101.4,94.7,0.49,0.458,32.6,47.7,6.2,14.1,9,10.10%,2.10%,2.30%,15.20%
"Zimmerman, Thurman SCARST",31,30,31.7,24,113.5,94.7,0.614,0.552,51.8,27.1,8.8,17.5,12.3,13.10%,2.80%,0.60%,18.80%
"Crooks, Kelsey NMSU",29,17,19,16.3,108.9,94.7,0.538,0.514,26.8,35.5,7.9,18.3,12.2,8.80%,2.50%,1.40%,14.90%
"Butt, Ryan BU",31,30,24.2,17.9,112,94.7,0.567,0.526,32.8,19.3,7.3,16.3,11,12.60%,1.90%,2.20%,14.10%
"Hayes, Tyrone IDAHO",28,28,29.9,25.4,105.5,94.7,0.57,0.498,48.7,13.6,10.2,16.5,12.2,7.80%,2.60%,5.40%,17.70%
"Badiane, Moussa ECU",27,10,21.7,17.2,106.8,94.7,0.578,0.516,64.3,0,6.9,15.8,10.4,5.50%,1.00%,11.30%,17.40%
"Harrison, Thomas CHSOU",28,0,16,17.8,85.1,94.8,0.435,0.419,43.8,26.7,5.7,12.3,8.2,8.20%,4.50%,0.80%,17.70%
"Maxiell, Jason CIN",29,27,30.3,23.5,99.4,94.8,0.497,0.445,44.1,0.3,9.5,15.8,11.5,3.50%,0.90%,5.50%,12.80%
"Bodden, Josh UCF",31,2,16.2,18.1,95.7,94.8,0.48,0.461,11.3,18.3,9.7,18.1,12.7,9.10%,1.70%,4.00%,18.10%
"Tiah, Ra LEHIGH",18,16,23.7,22.6,99.8,94.8,0.526,0.429,55.8,36.3,1.7,10.2,5.6,32.80%,4.50%,0.30%,22.60%
"Jerz, Mark HC",27,2,18.3,13.2,128.4,94.8,0.675,0.644,34,70.2,2.8,9.8,5.8,11.30%,1.60%,0.50%,13.60%
"Bowden, DeAnthony CREIGH",34,1,18.6,21.9,99.2,94.8,0.542,0.531,44.7,48,4.5,8.4,6,20.10%,3.30%,0.20%,22.40%
"Ocokoljic, Slobodan WEBER",23,21,27.5,32.5,101.7,94.8,0.55,0.496,54.4,20.5,12.3,24.9,17.4,14.90%,2.40%,1.20%,19.10%
